experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success
experiment_6,Joint MD,1.0,1.0,reg_m1,reg_m2,0.2156575622738915,"[0.49432878113694567, 0.5056712188630542]",0.02148297305667137,True
experiment_6,Joint MD,1.0,7.862068965517241,reg_m1,reg_m2,0.15055644060374596,"[0.46177822030187293, 0.538221779698127]",0.023529769896845427,True
experiment_6,Joint MD,1.0,14.724137931034482,reg_m1,reg_m2,0.14521430229382992,"[0.45910715114691497, 0.5408928488530851]",0.02342404241372719,True
experiment_6,Joint MD,1.0,21.586206896551722,reg_m1,reg_m2,0.14821040726607848,"[0.4606052036330392, 0.5393947963669607]",0.02346056301870889,True
experiment_6,Joint MD,1.0,28.448275862068964,reg_m1,reg_m2,0.14864025267214787,"[0.4608201263360739, 0.5391798736639261]",0.023473217270650396,True
experiment_6,Joint MD,1.0,42.172413793103445,reg_m1,reg_m2,0.15506696663873187,"[0.46403348331936595, 0.5359665166806341]",0.02356692600797831,True
experiment_6,Joint MD,1.0,35.310344827586206,reg_m1,reg_m2,0.1517032348467689,"[0.4623516174233844, 0.5376483825766155]",0.023518749044541626,True
experiment_6,Joint MD,1.0,55.89655172413793,reg_m1,reg_m2,0.15883716817002774,"[0.46591858408501385, 0.5340814159149861]",0.023622939440325882,True
experiment_6,Joint MD,1.0,49.03448275862069,reg_m1,reg_m2,0.15606752134775664,"[0.4645337606738783, 0.5354662393261217]",0.02357988428891695,True
experiment_6,Joint MD,1.0,69.62068965517241,reg_m1,reg_m2,0.1607466332528048,"[0.46687331662640236, 0.5331266833735976]",0.0236526521809237,True
experiment_6,Joint MD,1.0,62.75862068965517,reg_m1,reg_m2,0.15960730249832483,"[0.4663036512491624, 0.5336963487508376]",0.023633489033820863,True
experiment_6,Joint MD,1.0,83.34482758620689,reg_m1,reg_m2,0.16418082597369654,"[0.4685904129868483, 0.5314095870131518]",0.023703397847456033,True
experiment_6,Joint MD,1.0,76.48275862068965,reg_m1,reg_m2,0.1639278766044025,"[0.46846393830220123, 0.5315360616977988]",0.023699546117877328,True
experiment_6,Joint MD,1.0,90.20689655172413,reg_m1,reg_m2,0.16571050446309238,"[0.46935525223154617, 0.5306447477684538]",0.02372791631894037,True
experiment_6,Joint MD,1.0,103.93103448275862,reg_m1,reg_m2,0.17152189357194914,"[0.4722609467859746, 0.5277390532140255]",0.02381149510382874,True
experiment_6,Joint MD,1.0,97.06896551724138,reg_m1,reg_m2,0.16625847139008443,"[0.46962923569504217, 0.5303707643049578]",0.023733979772188347,True
experiment_6,Joint MD,1.0,110.79310344827586,reg_m1,reg_m2,0.17086058515914443,"[0.4719302925795722, 0.5280697074204278]",0.02380373123279815,True
experiment_6,Joint MD,1.0,117.6551724137931,reg_m1,reg_m2,0.16938874148735705,"[0.4711943707436785, 0.5288056292563215]",0.023780866824440295,True
experiment_6,Joint MD,1.0,131.3793103448276,reg_m1,reg_m2,0.1685477300240975,"[0.4707738650120487, 0.5292261349879512]",0.023768360781399645,True
experiment_6,Joint MD,1.0,145.10344827586206,reg_m1,reg_m2,0.16878015729328166,"[0.47089007864664084, 0.5291099213533592]",0.023770415516507628,True
experiment_6,Joint MD,1.0,138.24137931034483,reg_m1,reg_m2,0.1676192719527334,"[0.4703096359763667, 0.5296903640236333]",0.02375492295120509,True
experiment_6,Joint MD,1.0,151.9655172413793,reg_m1,reg_m2,0.1671718288096763,"[0.4700859144048381, 0.5299140855951618]",0.02374703400842262,True
experiment_6,Joint MD,1.0,124.51724137931033,reg_m1,reg_m2,0.17416965577385018,"[0.473584827886925, 0.5264151721130749]",0.02385122365378414,True
experiment_6,Joint MD,7.862068965517241,7.862068965517241,reg_m1,reg_m2,0.09907475761829959,"[0.4360373788091497, 0.5639626211908502]",0.021421413136046695,True
experiment_6,Joint MD,1.0,158.82758620689654,reg_m1,reg_m2,0.1731939942120772,"[0.4730969971060386, 0.5269030028939614]",0.023835832115664687,True
experiment_6,Joint MD,7.862068965517241,1.0,reg_m1,reg_m2,0.19175646525624995,"[0.48237823262812496, 0.517621767371875]",0.01915842349539099,True
experiment_6,Joint MD,1.0,172.55172413793102,reg_m1,reg_m2,0.16260886582509726,"[0.46780443291254864, 0.5321955670874514]",0.023677703697074025,True
experiment_6,Joint MD,1.0,165.68965517241378,reg_m1,reg_m2,0.17047324906692202,"[0.471736624533461, 0.528263375466539]",0.023796442233595026,True
