experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success,features_used,target_mass_pct
experiment_4,Joint MD,52.0,2.0,reg_m1,reg_m2,0.48592328358001136,"[0.22512642787611567, 0.15771555190874914, 0.07014530971282255, 0.15835106871230695, 0.3886616417900056]",0.0009937897728511456,True,2027,90.0
experiment_4,Joint MD,42.0,242.0,reg_m1,reg_m2,0.40857109833660316,"[0.22542268048912792, 0.17322321014651504, 0.0923854133063064, 0.15898314688974907, 0.34998554916830155]",0.00013528565308994033,True,2027,90.0
experiment_4,Joint MD,52.0,92.0,reg_m1,reg_m2,0.5056958085386692,"[0.225199416881093, 0.15333688168270534, 0.06623035636219338, 0.15668544080467367, 0.3985479042693346]",0.0001394760996182984,True,2027,90.0
experiment_4,Joint MD,42.0,272.0,reg_m1,reg_m2,0.42405176880179385,"[0.2152495868582976, 0.1725204658712909, 0.09062105992586068, 0.16388300294365393, 0.3577258844008969]",0.00013586455565749763,True,2027,90.0
experiment_4,Joint MD,42.0,302.0,reg_m1,reg_m2,0.40466288715540827,"[0.21889805021582642, 0.19209189087735243, 0.08169339560735238, 0.15928521972176468, 0.34803144357770416]",0.00013509426407859676,True,2027,90.0
experiment_4,Joint MD,52.0,122.0,reg_m1,reg_m2,0.45634329346506225,"[0.23458967730151012, 0.16494113915240233, 0.06875675760473379, 0.15784077920882264, 0.3738716467325311]",0.0001298273893912031,True,2027,90.0
experiment_4,Joint MD,62.0,62.0,reg_m1,reg_m2,0.47049488479876983,"[0.22677584432316023, 0.15724768939291622, 0.07868510595954191, 0.15634391792499672, 0.3809474423993849]",0.0010542856408116694,True,2027,90.0
experiment_4,Joint MD,52.0,152.0,reg_m1,reg_m2,0.469449025225012,"[0.23162754841670397, 0.16082268297200214, 0.0712650721804855, 0.15586018381830247, 0.380424512612506]",0.00012982464808393071,True,2027,90.0
experiment_4,Joint MD,62.0,32.0,reg_m1,reg_m2,0.4828314191574272,"[0.22618506272002145, 0.15679156724526308, 0.07148994179412524, 0.1584177186618767, 0.38711570957871366]",0.0010428359523380211,True,2027,90.0
experiment_4,Joint MD,62.0,92.0,reg_m1,reg_m2,0.4748034034616859,"[0.23128955217204764, 0.15989560924323917, 0.06815955319110921, 0.15755358366276104, 0.38310170173084296]",0.00016965024774786696,True,2027,90.0
experiment_4,Joint MD,52.0,182.0,reg_m1,reg_m2,0.4509512546798821,"[0.23490385597733882, 0.16287766869112977, 0.0739123515446106, 0.15713049644697982, 0.3711756273399411]",0.00012995929271271162,True,2027,90.0
experiment_4,Joint MD,52.0,212.0,reg_m1,reg_m2,0.4791398755951287,"[0.22318111701867088, 0.15963046988346796, 0.07639038235013693, 0.15552809295015987, 0.3852699377975643]",0.0001310649248372892,True,2027,90.0
