experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success
experiment_9,Joint MD,300.0,300.0,reg_m1,reg_m2,0.2891379653761633,"[0.225794969367379, 0.217359647484233, 0.1485454495229742, 0.14127640046030635, 0.26702353316510746]",0.012435471753064378,True
experiment_9,Joint MD,300.0,1.0,reg_m1,reg_m2,0.25841725222882056,"[0.20021989669998316, 0.19995915894059796, 0.19982276056496365, 0.1996123182450086, 0.2003858655494466]",0.012846046052336349,True
experiment_9,Joint MD,1.0,1.0,reg_m1,reg_m2,0.2587522727202922,"[0.20021061484194627, 0.19993374974311692, 0.199704476377843, 0.1994794990547907, 0.20067165998230307]",0.01119407830576649,True
experiment_9,Joint MD,1.0,300.0,reg_m1,reg_m2,0.2431354474028684,"[0.20855698903412295, 0.21153875247028484, 0.18791419632338185, 0.18733653479415804, 0.20465352737805234]",0.010295810937868227,True
experiment_9,Simple WS,0.05,,learning_rate,,0.32088683758954883,"[0.18480420635807304, 0.18095237484715257, 0.2112759832243882, 0.2131374082487021, 0.2098300273216841]",0.5978657992911737,True
