experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success
experiment_9,Joint MD,5.0,5.0,reg_m1,reg_m2,0.3019122328991695,"[0.1992551804194552, 0.19563684124900088, 0.1909055839974276, 0.1831518618819592, 0.23105053245215715]",0.07382548180222412,True
experiment_9,Joint MD,15.555555555555555,15.555555555555555,reg_m1,reg_m2,0.4132853160333596,"[0.19517993670090591, 0.17923726812170887, 0.17278411062892898, 0.14794013716070542, 0.3048585473877508]",0.07280736210211776,True
experiment_9,Joint MD,5.0,15.555555555555555,reg_m1,reg_m2,0.3360008511508047,"[0.2056552456604121, 0.19321553509298145, 0.17426532688184806, 0.1621287936712041, 0.26473509869355427]",0.01299573262668153,True
experiment_9,Joint MD,15.555555555555555,5.0,reg_m1,reg_m2,0.3345714807943705,"[0.19807799554579664, 0.19164628728820765, 0.1855006778304584, 0.17198997676881053, 0.2527850625667269]",0.07362933733126117,True
experiment_9,Joint MD,15.555555555555555,26.11111111111111,reg_m1,reg_m2,0.40770361779475117,"[0.20046412247972872, 0.176784435585992, 0.16561301538167422, 0.1478996330369038, 0.3092387935157014]",0.013788239484094439,True
experiment_9,Joint MD,5.0,26.11111111111111,reg_m1,reg_m2,0.3354006291723334,"[0.20663223025232472, 0.19217406318972372, 0.17389179350524514, 0.16249339197178492, 0.26480852108092157]",0.008575169217022694,True
experiment_9,Joint MD,5.0,36.666666666666664,reg_m1,reg_m2,0.3359502796835462,"[0.20647060205109646, 0.18974686277528566, 0.17482332552127836, 0.16480739533184488, 0.2641518143204948]",0.008553571895716707,True
experiment_9,Joint MD,5.0,47.22222222222222,reg_m1,reg_m2,0.3323110629633596,"[0.20590970552798019, 0.18986000862937524, 0.1744394876506252, 0.16707475436096478, 0.26271604383105457]",0.008567178199576505,True
experiment_9,Joint MD,5.0,57.77777777777778,reg_m1,reg_m2,0.329306040757233,"[0.20593325210247992, 0.19059251703249697, 0.1735030720632069, 0.16782121048640666, 0.2621499483154096]",0.008577934922979842,True
experiment_9,Joint MD,5.0,68.33333333333333,reg_m1,reg_m2,0.3260632034333335,"[0.20634584572251335, 0.18979931978172196, 0.1739744564527532, 0.16982323277909797, 0.26005714526391355]",0.008582975851913302,True
experiment_9,Joint MD,15.555555555555555,36.666666666666664,reg_m1,reg_m2,0.4066953609942726,"[0.20171063209253964, 0.17711040950464782, 0.165991528977421, 0.1468312779056763, 0.3083561515197153]",0.009121020266922153,True
experiment_9,Joint MD,5.0,78.88888888888889,reg_m1,reg_m2,0.32426253699053975,"[0.20783421518481843, 0.18865777232147948, 0.1743284786620743, 0.17037674399843225, 0.2588027898331956]",0.008573513328947084,True
