experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success
experiment_9,Joint MD,5.0,5.0,reg_m1,reg_m2,0.3367494861462174,"[0.25306518565971575, 0.18730250019675265, 0.1387632304342746, 0.12025757107042286, 0.300611512638834]",0.010176948024758669,True
experiment_9,Joint MD,5.0,20.0,reg_m1,reg_m2,0.3726904209912211,"[0.23059462227674277, 0.2025034412334097, 0.13879606734335864, 0.10955672599423709, 0.31854914315225197]",0.008192443026614687,True
experiment_9,Joint MD,5.0,35.0,reg_m1,reg_m2,0.39445623392616525,"[0.2353305651268711, 0.1920176615962251, 0.13851708000741844, 0.10442365631382126, 0.3297110369556642]",0.00794760209394819,True
experiment_9,Joint MD,5.0,50.0,reg_m1,reg_m2,0.37179551743780864,"[0.22398519243590764, 0.21517117406157782, 0.1385229975372487, 0.10394587478361023, 0.3183747611816556]",0.008239145755232082,True
experiment_9,Joint MD,5.0,80.0,reg_m1,reg_m2,0.3160052035263772,"[0.23752516356948247, 0.2391486025553408, 0.13264558130801773, 0.10947223466732897, 0.2812084178998301]",0.008637506715222478,True
experiment_9,Joint MD,5.0,65.0,reg_m1,reg_m2,0.3435699410311898,"[0.23140342354757693, 0.2209361718377075, 0.11837685614870237, 0.11179857795041834, 0.31748497051559493]",0.008264056842510501,True
experiment_9,Joint MD,5.0,95.0,reg_m1,reg_m2,0.28808224660826187,"[0.2434949144809349, 0.24281630492066678, 0.1285025404853512, 0.11746396221493424, 0.267722277898113]",0.008726199831578652,True
experiment_9,Joint MD,5.0,110.0,reg_m1,reg_m2,0.2846909836882917,"[0.24608373154560376, 0.23969884576527076, 0.13523869100968539, 0.11657077661025043, 0.26240795506918974]",0.008728185839944407,True
experiment_9,Joint MD,5.0,155.0,reg_m1,reg_m2,0.22114691185146645,"[0.26416006434841666, 0.24675595896788352, 0.1256958400946327, 0.13026647972585007, 0.23312165686321693]",0.008908522511363039,True
experiment_9,Joint MD,5.0,125.0,reg_m1,reg_m2,0.23259094034632824,"[0.25249041580007153, 0.23956256701802378, 0.13007375395914614, 0.13621411402676437, 0.24165914919599418]",0.00881118004283098,True
experiment_9,Joint MD,5.0,140.0,reg_m1,reg_m2,0.20308379266051593,"[0.2677084831916749, 0.24167331212574025, 0.13294551432810447, 0.13574962047806713, 0.2219230698764132]",0.00891914392979354,True
experiment_9,Joint MD,5.0,170.0,reg_m1,reg_m2,0.21281098023906658,"[0.26902261343208855, 0.24953012975242367, 0.12796137936440508, 0.12957189644837824, 0.2239139810027046]",0.008980444249582649,True
experiment_9,Joint MD,5.0,185.0,reg_m1,reg_m2,0.2442018281062743,"[0.24929929344397464, 0.2323104787083539, 0.12060047069205218, 0.13829932181083607, 0.2594904353447833]",0.00864227172632237,True
experiment_9,Joint MD,20.0,20.0,reg_m1,reg_m2,0.4160673321000824,"[0.24056244178931774, 0.17411880500973184, 0.15201226128996503, 0.1062850871509093, 0.3270214047600762]",0.01012336490229087,True
experiment_9,Joint MD,20.0,5.0,reg_m1,reg_m2,0.44063927105723394,"[0.2362957533203371, 0.17007153146691026, 0.15618941586315505, 0.10231307968413574, 0.3351302196654619]",0.009813835470066002,True
experiment_9,Joint MD,20.0,35.0,reg_m1,reg_m2,0.40011440646916374,"[0.2377308498818681, 0.18411889753524124, 0.14375209174303125, 0.1070930493483088, 0.3273051114915506]",0.008095250769701788,True
experiment_9,Joint MD,5.0,200.0,reg_m1,reg_m2,0.21807481295180886,"[0.2766398247053775, 0.2454769834268156, 0.11707131940118708, 0.12755144941753094, 0.23326042304908878]",0.008872958533349032,True
experiment_9,Joint MD,5.0,215.0,reg_m1,reg_m2,0.18897271130577262,"[0.2786480345060111, 0.24067286530408616, 0.11912613324521495, 0.13803947659588758, 0.22351349034880008]",0.008872371900980872,True
experiment_9,Joint MD,20.0,50.0,reg_m1,reg_m2,0.4469549261749606,"[0.22602697627030324, 0.17601042804591097, 0.16048073287717826, 0.10348513259630547, 0.33399673021030196]",0.007819203055406692,True
experiment_9,Joint MD,5.0,230.0,reg_m1,reg_m2,0.20093625669668108,"[0.27695544841406117, 0.24437407147446288, 0.11501372390536653, 0.13786269933223175, 0.22579405687387763]",0.00889323399069713,True
experiment_9,Joint MD,20.0,65.0,reg_m1,reg_m2,0.42252708446318193,"[0.23208156607847455, 0.1839872098032716, 0.15667178526185707, 0.10166768188666289, 0.32559175696973386]",0.007914003591339211,True
experiment_9,Joint MD,20.0,80.0,reg_m1,reg_m2,0.44235197130847403,"[0.22385709260100856, 0.18423307576663253, 0.16073825768110123, 0.09973384597812185, 0.3314377279731357]",0.007901536493110763,True
experiment_9,Joint MD,5.0,245.0,reg_m1,reg_m2,0.19410380360229362,"[0.2730519810801535, 0.2363527985225779, 0.11466964761405737, 0.14552646950464235, 0.2303991032785689]",0.008793123641471286,True
experiment_9,Joint MD,20.0,95.0,reg_m1,reg_m2,0.4117470313463269,"[0.23344348284513008, 0.18587308877773634, 0.15215446580803876, 0.10380991270397018, 0.3247190498651247]",0.007932311186480082,True
experiment_9,Joint MD,5.0,290.0,reg_m1,reg_m2,0.16101646984282336,"[0.27961301171665814, 0.23742751631319892, 0.11576150212333494, 0.15441725123859523, 0.21278071860821274]",0.008883970379084224,True
experiment_9,Joint MD,5.0,275.0,reg_m1,reg_m2,0.21372542905879627,"[0.26125702532497236, 0.22733177317832162, 0.11180497971942004, 0.1503752804262094, 0.24923094135107643]",0.008617921718556604,True
experiment_9,Joint MD,5.0,260.0,reg_m1,reg_m2,0.2097158884280147,"[0.27840748408459776, 0.23991124610607845, 0.11565733848641752, 0.13137723321497743, 0.23464669810792893]",0.008807006598602658,True
experiment_9,Joint MD,20.0,110.0,reg_m1,reg_m2,0.40186766616779684,"[0.23775818293686887, 0.18706748023240596, 0.14419284940182997, 0.10324050374682672, 0.3277409836820684]",0.007912658535991296,True
experiment_9,Joint MD,5.0,305.0,reg_m1,reg_m2,0.21392375474311118,"[0.26932700106840807, 0.23188911390122946, 0.11069038640717135, 0.14332073515286492, 0.24477276347032603]",0.00867718532525986,True
experiment_9,Joint MD,20.0,140.0,reg_m1,reg_m2,0.33442769818750145,"[0.23977807570268533, 0.21717465061776153, 0.13620865869326518, 0.10483342458580243, 0.3020051904004855]",0.008323164760102999,True
experiment_9,Joint MD,20.0,125.0,reg_m1,reg_m2,0.3856424590225856,"[0.22641303513469674, 0.202863269819105, 0.14647831088150504, 0.1069024655349055, 0.31734291862978775]",0.008133049420811693,True
experiment_9,Joint MD,20.0,155.0,reg_m1,reg_m2,0.3287076553233246,"[0.2395539974463342, 0.22051361062174654, 0.13438201358948706, 0.104578564270257, 0.3009718140721752]",0.008359701984268511,True
experiment_9,Joint MD,20.0,170.0,reg_m1,reg_m2,0.2926172948627796,"[0.24891760450578376, 0.22419876910835454, 0.13534470738216633, 0.10977374806282646, 0.2817651709408689]",0.008481247409302848,True
experiment_9,Joint MD,20.0,185.0,reg_m1,reg_m2,0.30169806973271834,"[0.2459450892214441, 0.22041899494614703, 0.1362864440526883, 0.1117868809660497, 0.2855625908136708]",0.008428017300468741,True
experiment_9,Joint MD,35.0,35.0,reg_m1,reg_m2,0.4324551649213947,"[0.2375317923538602, 0.17112640874724971, 0.15559506024759065, 0.10411421643819274, 0.33163252221310663]",0.010086641057676054,True
experiment_9,Joint MD,20.0,200.0,reg_m1,reg_m2,0.3269726327190693,"[0.23512674770410627, 0.213987877618814, 0.14730229596571087, 0.11639905831754507, 0.2871840203938237]",0.008380867663739484,True
experiment_9,Joint MD,20.0,215.0,reg_m1,reg_m2,0.30237254933097485,"[0.24436148164125593, 0.22111762444038735, 0.13302592173986108, 0.11233461925286929, 0.2891603529256263]",0.008413765499463328,True
experiment_9,Joint MD,35.0,20.0,reg_m1,reg_m2,0.4489874182455752,"[0.23445777242756166, 0.16786413234425904, 0.15968670031120744, 0.10218438610539174, 0.33580700881158015]",0.009788640320521454,True
experiment_9,Joint MD,20.0,230.0,reg_m1,reg_m2,0.29023207360799363,"[0.2437531019617819, 0.21969157156031158, 0.12927849298824828, 0.12043928967390977, 0.28683754381574855]",0.008404662025039896,True
experiment_9,Joint MD,20.0,275.0,reg_m1,reg_m2,0.2643992411429353,"[0.26354866609348154, 0.23004917761184848, 0.1177407038712749, 0.11681100946377591, 0.27185044295961913]",0.008546606412637658,True
experiment_9,Joint MD,20.0,245.0,reg_m1,reg_m2,0.2683769761254419,"[0.2513907796923746, 0.22217785722655606, 0.13753236457561377, 0.12124287501834839, 0.26765612348710716]",0.008527499735111533,True
experiment_9,Joint MD,35.0,5.0,reg_m1,reg_m2,0.4446183180553037,"[0.2358528716177482, 0.16933180284395286, 0.15746565353746184, 0.10150616651064713, 0.33584350549019004]",0.009806666991245988,True
experiment_9,Joint MD,20.0,260.0,reg_m1,reg_m2,0.2518165451125587,"[0.26051966322261194, 0.22560100355523263, 0.11895236685126945, 0.12491969736983921, 0.2700072690010466]",0.008515287814445955,True
experiment_9,Joint MD,35.0,50.0,reg_m1,reg_m2,0.4189165131557206,"[0.23592369520519524, 0.17922323299586243, 0.14787532161428366, 0.10439481522108204, 0.3325829349635766]",0.008088419153007972,True
experiment_9,Joint MD,20.0,290.0,reg_m1,reg_m2,0.23350469683452318,"[0.2712277310377868, 0.23505092058033028, 0.11442846094702173, 0.12789145959792989, 0.2514014278369313]",0.008682157039627087,True
experiment_9,Joint MD,35.0,65.0,reg_m1,reg_m2,0.4575195427031757,"[0.22786369092986283, 0.17410927421832845, 0.16059814424308214, 0.098267263500221, 0.3391616271085058]",0.007824799062037653,True
experiment_9,Joint MD,20.0,305.0,reg_m1,reg_m2,0.2714022243911162,"[0.24992720679539626, 0.21552186188971667, 0.13417064263853754, 0.12784981911932902, 0.2725304695570206]",0.00843359340556694,True
experiment_9,Joint MD,35.0,80.0,reg_m1,reg_m2,0.47436490128342346,"[0.22077298774428206, 0.17338599902859794, 0.16345308607647357, 0.09765856258540824, 0.34472936456523806]",0.007739286654659142,True
experiment_9,Joint MD,35.0,110.0,reg_m1,reg_m2,0.4118559532242543,"[0.2402777046130988, 0.1854869726977527, 0.15577800242085163, 0.09730734607702142, 0.3211499741912755]",0.007944716195226985,True
experiment_9,Joint MD,35.0,95.0,reg_m1,reg_m2,0.4447747411396408,"[0.22826396401125817, 0.17984152313970755, 0.1632685498151813, 0.09850714227921398, 0.3301188207546391]",0.007867800394631084,True
experiment_9,Joint MD,35.0,125.0,reg_m1,reg_m2,0.42109265440309446,"[0.23838381752412147, 0.1828467909571178, 0.1586448861065732, 0.09722306431721357, 0.32290144109497404]",0.007918432893200735,True
experiment_9,Joint MD,35.0,155.0,reg_m1,reg_m2,0.3821144612778802,"[0.23165192180340885, 0.20224766075794343, 0.13997788950912907, 0.10404318679970766, 0.322079341129811]",0.008090407720236717,True
experiment_9,Joint MD,35.0,140.0,reg_m1,reg_m2,0.407299744244367,"[0.2242998446742472, 0.20314321032628516, 0.15248949717309754, 0.09790707287728409, 0.3221603749490859]",0.008123275880864202,True
experiment_9,Joint MD,35.0,170.0,reg_m1,reg_m2,0.35314300453198566,"[0.23492657093337843, 0.21071476644376394, 0.1535977894996652, 0.10678716035686486, 0.2939737127663276]",0.008326353511541842,True
experiment_9,Joint MD,35.0,185.0,reg_m1,reg_m2,0.37909789608084804,"[0.23125128364873207, 0.2024113045791402, 0.1438686674513736, 0.10578846373170374, 0.3166802805890504]",0.008123922138387092,True
experiment_9,Joint MD,35.0,200.0,reg_m1,reg_m2,0.3334472891068035,"[0.23986309407375297, 0.21326458386071073, 0.1545212600468102, 0.1091486775121346, 0.2832023845065916]",0.008400600492880208,True
experiment_9,Joint MD,35.0,215.0,reg_m1,reg_m2,0.3655334958513756,"[0.23298971017367912, 0.21002311677942534, 0.14640282342807842, 0.10322042512120774, 0.30736392449760935]",0.008246643394815996,True
experiment_9,Joint MD,50.0,35.0,reg_m1,reg_m2,0.4481159390087529,"[0.2339323389291619, 0.16829452493569083, 0.1593158302194341, 0.10271516663077088, 0.3357421392849424]",0.009816597624843226,True
experiment_9,Joint MD,50.0,50.0,reg_m1,reg_m2,0.4345909572180238,"[0.23669629801077857, 0.17060699748377392, 0.1559841805947256, 0.1044012258964356, 0.33231129801428627]",0.010007185071974548,True
experiment_9,Joint MD,35.0,230.0,reg_m1,reg_m2,0.34052748030423274,"[0.24125029174625143, 0.2138237379118031, 0.15455988653303335, 0.10366223018982915, 0.286703853619083]",0.008388942002103685,True
experiment_9,Joint MD,50.0,20.0,reg_m1,reg_m2,0.45159985595512103,"[0.23446019091367187, 0.16732266905763907, 0.16090820476799084, 0.1014172120511286, 0.33589172320956967]",0.009792007783841572,True
experiment_9,Joint MD,50.0,5.0,reg_m1,reg_m2,0.44378447925088144,"[0.23610551653813588, 0.16928524944565979, 0.15680996235425326, 0.10171699439076365, 0.33608227727118745]",0.009795982963087308,True
experiment_9,Joint MD,50.0,65.0,reg_m1,reg_m2,0.43375214238475684,"[0.23399016578603277, 0.17519793995189697, 0.1527272335198832, 0.1029358230696918, 0.33514883767249515]",0.008086672127284021,True
experiment_9,Joint MD,35.0,260.0,reg_m1,reg_m2,0.35267294463034154,"[0.23677284527114142, 0.208875400067638, 0.14345896270135686, 0.10701528234604983, 0.3038775096138139]",0.008242669594026381,True
experiment_9,Joint MD,35.0,245.0,reg_m1,reg_m2,0.33593405258039144,"[0.237564691451839, 0.2148229542805201, 0.14054449730347313, 0.10864532797744518, 0.29842252898672256]",0.00832310147528867,True
experiment_9,Joint MD,35.0,275.0,reg_m1,reg_m2,0.30119944938575016,"[0.24700122280046968, 0.2171736230884244, 0.13445562648254444, 0.11422542941823086, 0.2871440982103306]",0.008384550053349652,True
experiment_9,Joint MD,35.0,290.0,reg_m1,reg_m2,0.2831946352455699,"[0.25214585262811917, 0.22221379475529857, 0.13377883604965188, 0.11304303499379736, 0.2788184815731331]",0.008469220065061562,True
experiment_9,Joint MD,50.0,80.0,reg_m1,reg_m2,0.4590749002227068,"[0.22825715582071365, 0.17107436905469672, 0.16194847805865506, 0.10013102501323626, 0.33858897205269833]",0.00782807359445551,True
experiment_9,Joint MD,35.0,305.0,reg_m1,reg_m2,0.3304246801608252,"[0.24001425802928897, 0.20912792056108756, 0.14219546239628855, 0.11464548132921089, 0.29401687768412405]",0.008288385333433278,True
experiment_9,Joint MD,50.0,95.0,reg_m1,reg_m2,0.4534529623268293,"[0.2286140294433266, 0.1749448095753817, 0.16579580266625765, 0.09871467981787711, 0.331930678497157]",0.007832028346407536,True
experiment_9,Joint MD,50.0,125.0,reg_m1,reg_m2,0.4263446312169539,"[0.2370441255550638, 0.17913816021108042, 0.15889963529779602, 0.0996453986253789, 0.3252726803106809]",0.007872267491528397,True
experiment_9,Joint MD,50.0,110.0,reg_m1,reg_m2,0.4442534537935803,"[0.22905337580922683, 0.18058697085411146, 0.1631646040986347, 0.09723292643987158, 0.3299621227981554]",0.007875411692137506,True
experiment_9,Joint MD,50.0,140.0,reg_m1,reg_m2,0.44214155790980736,"[0.23095239485095267, 0.17621789084504386, 0.15284385340339088, 0.1007589353490998, 0.33922692555151274]",0.007772839165904114,True
