experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success
experiment_6,Joint MD,5.0,5.0,reg_m1,reg_m2,0.18937903500335035,"[0.48118951750167516, 0.5188104824983248]",0.14698223492726006,True
experiment_6,Joint MD,80.0,80.0,reg_m1,reg_m2,0.2048385557842849,"[0.48891927789214246, 0.5110807221078576]",0.14705006318522343,True
experiment_6,Joint MD,155.0,155.0,reg_m1,reg_m2,0.20872374176987107,"[0.49086187088493555, 0.5091381291150645]",0.1521684407431775,True
experiment_6,Joint MD,155.0,80.0,reg_m1,reg_m2,0.21242054175461839,"[0.49271027087730923, 0.5072897291226909]",0.20905311713201175,True
experiment_6,Joint MD,80.0,155.0,reg_m1,reg_m2,0.21023424840645916,"[0.49161712420322956, 0.5083828757967704]",0.09714627193590075,True
experiment_6,Joint MD,80.0,230.0,reg_m1,reg_m2,0.20940477120758139,"[0.49120238560379065, 0.5087976143962093]",0.09711798788551014,True
experiment_6,Joint MD,80.0,305.0,reg_m1,reg_m2,0.20269924954043578,"[0.48784962477021787, 0.5121503752297821]",0.09670337756420133,True
experiment_6,Joint MD,80.0,5.0,reg_m1,reg_m2,0.20177101532337272,"[0.48738550766168637, 0.5126144923383137]",0.20885828830299258,True
experiment_6,Joint MD,5.0,80.0,reg_m1,reg_m2,0.18453251243316188,"[0.478766256216581, 0.5212337437834191]",0.096072007871856,True
experiment_6,Joint MD,155.0,230.0,reg_m1,reg_m2,0.2027330166171215,"[0.48786650830856076, 0.5121334916914393]",0.09690430062621894,True
experiment_6,Joint MD,5.0,155.0,reg_m1,reg_m2,0.18046867961303031,"[0.47673433980651514, 0.5232656601934849]",0.09594115586665632,True
experiment_6,Joint MD,155.0,5.0,reg_m1,reg_m2,0.2018651596851881,"[0.487432579842594, 0.512567420157406]",0.2090951039131691,True
experiment_6,Joint MD,5.0,305.0,reg_m1,reg_m2,0.33871536346517506,"[0.5558576817325875, 0.4441423182674125]",0.10156160795081089,True
experiment_6,Joint MD,5.0,230.0,reg_m1,reg_m2,0.19528935908267625,"[0.4841446795413381, 0.5158553204586619]",0.09645144431315028,True
experiment_6,Joint MD,155.0,305.0,reg_m1,reg_m2,0.21218001421203647,"[0.49259000710601825, 0.5074099928939818]",0.09727358636133067,True
experiment_6,Joint MD,230.0,155.0,reg_m1,reg_m2,0.2093835704336494,"[0.49119178521682466, 0.5088082147831753]",0.20819189386873246,True
experiment_6,Joint MD,230.0,230.0,reg_m1,reg_m2,0.20830254529035358,"[0.4906512726451767, 0.5093487273548232]",0.15653954154355107,True
experiment_6,Joint MD,230.0,305.0,reg_m1,reg_m2,0.20864051160532315,"[0.4908202558026616, 0.5091797441973385]",0.09694938910178026,True
experiment_6,Joint MD,230.0,80.0,reg_m1,reg_m2,0.2100446907353607,"[0.4915223453676803, 0.5084776546323196]",0.20929498720847736,True
experiment_6,Joint MD,305.0,305.0,reg_m1,reg_m2,0.20889822152964632,"[0.4909491107648231, 0.5090508892351768]",0.1599615986126055,True
experiment_6,Joint MD,305.0,230.0,reg_m1,reg_m2,0.20772528186970263,"[0.4903626409348513, 0.5096373590651487]",0.2084489489382416,True
experiment_6,Joint MD,305.0,80.0,reg_m1,reg_m2,0.2097656253637667,"[0.49138281268188333, 0.5086171873181167]",0.20954105031120643,True
experiment_6,Joint MD,305.0,155.0,reg_m1,reg_m2,0.21487671194344843,"[0.4939383559717242, 0.5060616440282758]",0.20911215817941983,True
experiment_6,Joint MD,230.0,5.0,reg_m1,reg_m2,0.20178299908064745,"[0.48739149954032374, 0.5126085004596763]",0.20925466441833326,True
experiment_6,Joint MD,305.0,5.0,reg_m1,reg_m2,0.2029999881470425,"[0.48799999407352124, 0.5120000059264788]",0.20944813487565556,True
experiment_6,Simple WS,0.05,,learning_rate,,0.018621741994399643,"[0.3771891290028002, 0.6228108709971999]",1.8192603115119956,True
