experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success
experiment_7,Joint MD,5.0,5.0,reg_m1,reg_m2,0.6387515681786818,"[0.5210117366616974, 0.4789882633383026]",0.36784941461030707,True
experiment_7,Joint MD,15.555555555555555,15.555555555555555,reg_m1,reg_m2,0.5116064049223796,"[0.5845843182898486, 0.4154156817101515]",0.36201450339536456,True
experiment_7,Joint MD,5.0,15.555555555555555,reg_m1,reg_m2,0.5352566568126098,"[0.5727591923447335, 0.42724080765526656]",0.5237232576671814,True
experiment_7,Joint MD,15.555555555555555,26.11111111111111,reg_m1,reg_m2,0.4466295667446825,"[0.6170727373786971, 0.3829272626213029]",0.5013408364266445,True
experiment_7,Joint MD,15.555555555555555,5.0,reg_m1,reg_m2,0.6045820343145346,"[0.538096503593771, 0.46190349640622896]",0.3887066099670116,True
experiment_7,Joint MD,5.0,26.11111111111111,reg_m1,reg_m2,0.5292886480944354,"[0.5757431967038206, 0.4242568032961794]",0.5263372292884089,True
experiment_7,Joint MD,5.0,57.77777777777778,reg_m1,reg_m2,0.5329133235737109,"[0.5739308589641829, 0.4260691410358171]",0.5275247126849869,True
experiment_7,Joint MD,5.0,36.666666666666664,reg_m1,reg_m2,0.5281374842300594,"[0.5763187786360087, 0.42368122136399133]",0.5264832493187565,True
experiment_7,Joint MD,5.0,47.22222222222222,reg_m1,reg_m2,0.529742876437551,"[0.5755160825322628, 0.42448391746773717]",0.5268680926896052,True
experiment_7,Joint MD,5.0,68.33333333333333,reg_m1,reg_m2,0.5323273403756146,"[0.574223850563231, 0.42577614943676895]",0.5275490667124455,True
experiment_7,Joint MD,15.555555555555555,36.666666666666664,reg_m1,reg_m2,0.43682139404972486,"[0.6219768237261759, 0.3780231762738241]",0.5066122689263598,True
experiment_7,Joint MD,5.0,89.44444444444444,reg_m1,reg_m2,0.5387757960831404,"[0.5709996227094681, 0.42900037729053186]",0.5288831461592348,True
experiment_7,Joint MD,5.0,100.0,reg_m1,reg_m2,0.5387400824715622,"[0.5710174795152572, 0.4289825204847428]",0.5288649793529703,True
experiment_7,Joint MD,15.555555555555555,47.22222222222222,reg_m1,reg_m2,0.4347652894628926,"[0.623004876019592, 0.3769951239804079]",0.5067285186847279,True
experiment_7,Joint MD,5.0,78.88888888888889,reg_m1,reg_m2,0.5337533846235368,"[0.5735108284392699, 0.4264891715607301]",0.5278282551242034,True
experiment_7,Joint MD,26.11111111111111,26.11111111111111,reg_m1,reg_m2,0.4252331677838411,"[0.6277709368591178, 0.3722290631408822]",0.358904233823913,True
