experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success,features_used,target_mass_pct
experiment_11,Joint MD,2.0,2.0,reg_m1,reg_m2,0.10928554994425496,"[0.5178490318190774, 0.26499374315305013, 0.21715722502787255]",6.810598894091722e-05,True,4711,90.0
experiment_11,Joint MD,12.0,2.0,reg_m1,reg_m2,0.09159506911472715,"[0.5155405024485366, 0.25845703210882703, 0.22600246544263644]",7.024041692081922e-05,True,4711,90.0
experiment_11,Joint MD,2.0,32.0,reg_m1,reg_m2,0.1252444395579834,"[0.5220387864557193, 0.2687834333232724, 0.20917778022100836]",6.970576846287707e-05,True,4711,90.0
experiment_11,Joint MD,2.0,62.0,reg_m1,reg_m2,0.14067497940338256,"[0.5229072697549508, 0.2756302199467404, 0.2014625102983087]",6.414399280699032e-05,True,4711,90.0
experiment_11,Joint MD,12.0,32.0,reg_m1,reg_m2,0.0907930446029605,"[0.5161790302044028, 0.2574174920970775, 0.2264034776985198]",6.694757656331038e-05,True,4711,90.0
experiment_11,Joint MD,2.0,92.0,reg_m1,reg_m2,0.1191635237305547,"[0.5026653335683168, 0.28511642829696054, 0.21221823813472263]",5.831373617907577e-05,True,4711,90.0
experiment_11,Joint MD,12.0,62.0,reg_m1,reg_m2,0.09061317055434814,"[0.5148402514022923, 0.25866633387488175, 0.2264934147228259]",6.15429488304761e-05,True,4711,90.0
experiment_11,Joint MD,2.0,122.0,reg_m1,reg_m2,0.20549113875856784,"[0.42284737581613596, 0.3454455693792839, 0.23170705480458006]",5.083757498004923e-05,True,4711,90.0
experiment_11,Joint MD,2.0,152.0,reg_m1,reg_m2,0.1866977721652536,"[0.40059947447535055, 0.33604888608262673, 0.26335163944202256]",4.6747422372714716e-05,True,4711,90.0
experiment_11,Joint MD,2.0,182.0,reg_m1,reg_m2,0.22889123674525638,"[0.37105438162737187, 0.3445125254383194, 0.28443309293430885]",4.3167022963486203e-05,True,4711,90.0
experiment_11,Joint MD,2.0,212.0,reg_m1,reg_m2,0.14383511381837658,"[0.4138937190629671, 0.3146175569091883, 0.2714887240278446]",4.356202868363903e-05,True,4711,90.0
experiment_11,Joint MD,2.0,242.0,reg_m1,reg_m2,0.20260284384902547,"[0.38419857807548724, 0.3366375096219391, 0.2791639123025736]",4.092427113510404e-05,True,4711,90.0
experiment_11,Joint MD,2.0,272.0,reg_m1,reg_m2,0.291894650376913,"[0.33955267481154355, 0.3409766193586063, 0.3194707058298502]",3.750812635619424e-05,True,4711,90.0
experiment_11,Joint MD,2.0,302.0,reg_m1,reg_m2,0.3114580263496032,"[0.32977098682519834, 0.346856734050222, 0.3233722791245795]",3.620270647328314e-05,True,4711,90.0
experiment_11,Joint MD,12.0,92.0,reg_m1,reg_m2,0.0920129853654087,"[0.5162324158975791, 0.25797407678512524, 0.2257935073172956]",5.7475403853564476e-05,True,4711,90.0
experiment_11,Joint MD,12.0,122.0,reg_m1,reg_m2,0.09252663193775765,"[0.5165035656489985, 0.25795975031988033, 0.22553668403112115]",5.4080878885718804e-05,True,4711,90.0
experiment_11,Joint MD,22.0,2.0,reg_m1,reg_m2,0.09188888626521938,"[0.5155620529203079, 0.2585823902123018, 0.22585555686739028]",7.197329305274209e-05,True,4711,90.0
experiment_11,Joint MD,12.0,152.0,reg_m1,reg_m2,0.09148421688064454,"[0.5156675742608866, 0.2582745341794357, 0.22605789155967776]",5.161058886025805e-05,True,4711,90.0
experiment_11,Joint MD,22.0,32.0,reg_m1,reg_m2,0.08833493316613314,"[0.5159699730072727, 0.25639749357579394, 0.22763253341693346]",6.474283932685042e-05,True,4711,90.0
experiment_11,Joint MD,12.0,182.0,reg_m1,reg_m2,0.08789076298437815,"[0.5161584343480398, 0.25598694714414927, 0.22785461850781089]",4.9564654142448184e-05,True,4711,90.0
experiment_11,Joint MD,12.0,212.0,reg_m1,reg_m2,0.09787313731444902,"[0.5114391743145904, 0.26569739434263406, 0.22286343134277545]",4.780998381151042e-05,True,4711,90.0
experiment_11,Joint MD,22.0,62.0,reg_m1,reg_m2,0.09047375160710344,"[0.5158157802293862, 0.2576210955741655, 0.2265631241964483]",6.024940618881811e-05,True,4711,90.0
experiment_11,Joint MD,22.0,92.0,reg_m1,reg_m2,0.08990322931617636,"[0.5159872419283028, 0.2571643727297853, 0.22684838534191176]",5.626006867297346e-05,True,4711,90.0
experiment_11,Joint MD,12.0,242.0,reg_m1,reg_m2,0.09752912428006133,"[0.5081297037071965, 0.2688348584328342, 0.22303543785996935]",4.63606148887329e-05,True,4711,90.0
experiment_11,Joint MD,12.0,272.0,reg_m1,reg_m2,0.08441387107363837,"[0.517017411447134, 0.2533895240896852, 0.22959306446318078]",4.551293435227428e-05,True,4711,90.0
experiment_11,Joint MD,12.0,302.0,reg_m1,reg_m2,0.09429047151302888,"[0.5066629077125531, 0.26868232804396136, 0.22465476424348554]",4.4209224128763715e-05,True,4711,90.0
experiment_11,Joint MD,22.0,122.0,reg_m1,reg_m2,0.08960320472011318,"[0.5157202038138464, 0.2572813985462102, 0.22699839763994342]",5.335630425857585e-05,True,4711,90.0
experiment_11,Joint MD,22.0,152.0,reg_m1,reg_m2,0.08965942043853017,"[0.5154506519271524, 0.25757905829211264, 0.2269702897807349]",5.086700942324385e-05,True,4711,90.0
experiment_11,Joint MD,32.0,2.0,reg_m1,reg_m2,0.09221014569793165,"[0.515879563988624, 0.2584255088603418, 0.22569492715103417]",6.955733118911183e-05,True,4711,90.0
experiment_11,Joint MD,32.0,32.0,reg_m1,reg_m2,0.08767800290700717,"[0.5151094259755897, 0.25692957547791384, 0.2279609985464964]",6.379683789367093e-05,True,4711,90.0
experiment_11,Joint MD,22.0,182.0,reg_m1,reg_m2,0.09143755001133608,"[0.5158904796675156, 0.25802829533815247, 0.22608122499433195]",4.9074992036557005e-05,True,4711,90.0
experiment_11,Joint MD,22.0,212.0,reg_m1,reg_m2,0.08926776436909287,"[0.5147592512866075, 0.258074630897939, 0.2271661178154536]",4.750222783185034e-05,True,4711,90.0
experiment_11,Joint MD,22.0,242.0,reg_m1,reg_m2,0.08953103742523849,"[0.5168652942056389, 0.25610022450698033, 0.2270344812873807]",4.630133964687401e-05,True,4711,90.0
experiment_11,Joint MD,22.0,272.0,reg_m1,reg_m2,0.09821169822967568,"[0.5105880675876943, 0.26671778152714354, 0.22269415088516212]",4.504057503084181e-05,True,4711,90.0
experiment_11,Joint MD,32.0,62.0,reg_m1,reg_m2,0.09030944701601606,"[0.5157833858598189, 0.2575713376481892, 0.22664527649199198]",5.901472150132772e-05,True,4711,90.0
experiment_11,Joint MD,32.0,92.0,reg_m1,reg_m2,0.09010558272995223,"[0.5154902267934717, 0.2577625645715045, 0.22674720863502393]",5.526742241312717e-05,True,4711,90.0
experiment_11,Joint MD,22.0,302.0,reg_m1,reg_m2,0.09701237400576601,"[0.5129678857537397, 0.2637383012491432, 0.22329381299711695]",4.4219147692323064e-05,True,4711,90.0
experiment_11,Joint MD,32.0,122.0,reg_m1,reg_m2,0.09006515621713623,"[0.5147054691313473, 0.2585271089772208, 0.22676742189143187]",5.249056596909207e-05,True,4711,90.0
experiment_11,Joint MD,32.0,182.0,reg_m1,reg_m2,0.09000045012895849,"[0.5153864095438728, 0.25781381552060645, 0.22679977493552078]",4.84947879769598e-05,True,4711,90.0
experiment_11,Joint MD,32.0,152.0,reg_m1,reg_m2,0.09071087100777867,"[0.5159689723416515, 0.2575864631622378, 0.22644456449611067]",5.0310066204396956e-05,True,4711,90.0
experiment_11,Joint MD,42.0,2.0,reg_m1,reg_m2,0.09073959056587885,"[0.5152792202905726, 0.25829057499236685, 0.2264302047170606]",6.804195717127855e-05,True,4711,90.0
experiment_11,Joint MD,42.0,32.0,reg_m1,reg_m2,0.0880609582997951,"[0.5152196195750169, 0.2570108595748806, 0.22776952085010246]",6.210725574232423e-05,True,4711,90.0
experiment_11,Joint MD,32.0,242.0,reg_m1,reg_m2,0.0885837581622031,"[0.5153819046575793, 0.25710997442352224, 0.2275081209188984]",4.5854871402658885e-05,True,4711,90.0
experiment_11,Joint MD,32.0,272.0,reg_m1,reg_m2,0.0908661341098394,"[0.514816507392978, 0.25881655966194167, 0.22636693294508028]",4.485120108944273e-05,True,4711,90.0
experiment_11,Joint MD,32.0,212.0,reg_m1,reg_m2,0.09036672651072086,"[0.5155193180746641, 0.25786404518069633, 0.22661663674463958]",4.7137426649275316e-05,True,4711,90.0
experiment_11,Joint MD,42.0,62.0,reg_m1,reg_m2,0.08981640731748988,"[0.5154658842288814, 0.25764231942986354, 0.22689179634125506]",5.7575554672074835e-05,True,4711,90.0
experiment_11,Joint MD,42.0,92.0,reg_m1,reg_m2,0.09052533703934354,"[0.5156430649065481, 0.2578196036131237, 0.22653733148032829]",5.439771505627784e-05,True,4711,90.0
experiment_11,Joint MD,42.0,122.0,reg_m1,reg_m2,0.09041981462828697,"[0.5157845177214625, 0.257625389592681, 0.22659009268585653]",5.173612211504093e-05,True,4711,90.0
experiment_11,Joint MD,32.0,302.0,reg_m1,reg_m2,0.09204018686751744,"[0.512104469361033, 0.2621156240727257, 0.2257799065662413]",4.3913060353246995e-05,True,4711,90.0
experiment_11,Joint MD,42.0,152.0,reg_m1,reg_m2,0.0892472853472786,"[0.5148639144134965, 0.2579597282601428, 0.22717635732636074]",4.9617707670513534e-05,True,4711,90.0
experiment_11,Joint MD,42.0,212.0,reg_m1,reg_m2,0.08738105507408961,"[0.5145334779430332, 0.25735704959401173, 0.2281094724629553]",4.65871902416113e-05,True,4711,90.0
experiment_11,Joint MD,42.0,182.0,reg_m1,reg_m2,0.08984358502117096,"[0.5164646161425427, 0.2566571763680428, 0.22687820748941454]",4.808991310178195e-05,True,4711,90.0
experiment_11,Joint MD,52.0,32.0,reg_m1,reg_m2,0.08920474386383284,"[0.5156876048929099, 0.25711476703900654, 0.22719762806808358]",6.077752044320522e-05,True,4711,90.0
experiment_11,Joint MD,52.0,62.0,reg_m1,reg_m2,0.08971018736588665,"[0.5155612642139454, 0.2574938294689979, 0.2269449063170567]",5.654770059891808e-05,True,4711,90.0
experiment_11,Joint MD,52.0,2.0,reg_m1,reg_m2,0.09065482210187556,"[0.515539919699701, 0.2579874913512367, 0.2264725889490622]",6.631324340838667e-05,True,4711,90.0
experiment_11,Joint MD,42.0,242.0,reg_m1,reg_m2,0.0884658568530513,"[0.5151777167630796, 0.25725521166344606, 0.2275670715734743]",4.55710235361091e-05,True,4711,90.0
experiment_11,Joint MD,42.0,272.0,reg_m1,reg_m2,0.09021285477538557,"[0.5155681290164609, 0.2577382983712319, 0.22669357261230721]",4.45894808686515e-05,True,4711,90.0
experiment_11,Joint MD,42.0,302.0,reg_m1,reg_m2,0.09012464198960624,"[0.5154286534431415, 0.2578336675516617, 0.22673767900519695]",4.377623124641832e-05,True,4711,90.0
experiment_11,Joint MD,52.0,122.0,reg_m1,reg_m2,0.09001649963375313,"[0.5154570979519643, 0.2577511518649123, 0.22679175018312345]",5.105470079715669e-05,True,4711,90.0
experiment_11,Joint MD,52.0,92.0,reg_m1,reg_m2,0.09048772718953974,"[0.5153364959858894, 0.2581073676088805, 0.22655613640523012]",5.3481278259212626e-05,True,4711,90.0
experiment_11,Joint MD,52.0,152.0,reg_m1,reg_m2,0.0907680937649332,"[0.5157724470339123, 0.25781159984855423, 0.22641595311753338]",4.916048164324736e-05,True,4711,90.0
