experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success
experiment_5,Joint MD,5.0,5.0,reg_m1,reg_m2,0.244134784872383,"[0.2095707442277011, 0.20101310595554245, 0.20364457815147644, 0.196348757380565, 0.18942281428471508]",0.05812804781948617,True
experiment_5,Joint MD,15.555555555555555,15.555555555555555,reg_m1,reg_m2,0.20351200578531942,"[0.24502505473786138, 0.2005932692105365, 0.22200844705694903, 0.18162567315894249, 0.1507475558357107]",0.057197834361666505,True
experiment_5,Joint MD,5.0,15.555555555555555,reg_m1,reg_m2,0.1913513396280594,"[0.23386713391137975, 0.20811644072232696, 0.20860831434749502, 0.19134075555226354, 0.15806735546653458]",0.06596271415736489,True
experiment_5,Joint MD,15.555555555555555,5.0,reg_m1,reg_m2,0.2329245100578825,"[0.22002892652292294, 0.20067650072150808, 0.21168474293622475, 0.1918323177266278, 0.17577751209271653]",0.05890937436430463,True
experiment_5,Joint MD,15.555555555555555,26.11111111111111,reg_m1,reg_m2,0.201911584146105,"[0.2578811258675077, 0.20298099598122793, 0.2262557920730525, 0.17919110470611332, 0.13369098137209856]",0.05988235521633354,True
experiment_5,Joint MD,5.0,26.11111111111111,reg_m1,reg_m2,0.1900310208646057,"[0.23523030920651156, 0.20743174368755862, 0.21022297121825942, 0.19132243667362706, 0.15579253921404346]",0.06549366605918008,True
experiment_5,Joint MD,5.0,36.666666666666664,reg_m1,reg_m2,0.18836667692195183,"[0.2359274913656956, 0.2072482552550896, 0.20987660384948076, 0.19164091491823892, 0.15530673461149516]",0.06538889091311942,True
experiment_5,Joint MD,5.0,68.33333333333333,reg_m1,reg_m2,0.19796138228395588,"[0.2356271156963002, 0.20383913917647556, 0.2142197090359606, 0.19055305398524627, 0.15576098210601727]",0.06557561110264491,True
experiment_5,Joint MD,5.0,47.22222222222222,reg_m1,reg_m2,0.19100745015112816,"[0.2350949891505881, 0.20650719211454846, 0.21135492326405614, 0.1918940936592993, 0.15514880181150784]",0.0654505260528899,True
experiment_5,Joint MD,5.0,57.77777777777778,reg_m1,reg_m2,0.1959311223381913,"[0.2342856534648208, 0.2049696825656218, 0.21172648219386048, 0.19177910280046176, 0.15723907897523515]",0.06594267737800567,True
experiment_5,Joint MD,5.0,89.44444444444444,reg_m1,reg_m2,0.1973682817462626,"[0.23514540175733778, 0.20436206989530487, 0.21338969813928882, 0.19080838747422604, 0.15629444273384244]",0.06569813767467889,True
experiment_5,Joint MD,15.555555555555555,36.666666666666664,reg_m1,reg_m2,0.20683211747953428,"[0.2599284280439428, 0.20097444549671886, 0.22871605873976705, 0.17908390809363972, 0.13129715962593144]",0.0593858699284698,True
experiment_5,Joint MD,5.0,78.88888888888889,reg_m1,reg_m2,0.1955408738762738,"[0.2346237601476083, 0.20503051959061605, 0.21341879947988066, 0.19157528332363882, 0.15535163745825628]",0.06554467445185579,True
experiment_5,Joint MD,5.0,100.0,reg_m1,reg_m2,0.19666294293328332,"[0.23477714191157711, 0.20603097940420464, 0.21366418695695666, 0.18986040721757663, 0.155667284509685]",0.0654982083520987,True
experiment_5,Joint MD,15.555555555555555,47.22222222222222,reg_m1,reg_m2,0.21180137783095698,"[0.2592738921270691, 0.20070534798752931, 0.23120068891547843, 0.17854654603879536, 0.13027352493112773]",0.05921269387014271,True
experiment_5,Joint MD,15.555555555555555,68.33333333333333,reg_m1,reg_m2,0.21638600840415395,"[0.25934326534183605, 0.2007359014332448, 0.233493004202077, 0.17711411170410357, 0.12931371731873867]",0.058983115132560986,True
experiment_5,Joint MD,26.11111111111111,26.11111111111111,reg_m1,reg_m2,0.22138620319181251,"[0.27033463397879215, 0.19762212642653842, 0.23599310159590622, 0.16891946635478394, 0.12713067164397923]",0.05660199401568861,True
experiment_5,Joint MD,15.555555555555555,57.77777777777778,reg_m1,reg_m2,0.2153162697792139,"[0.2599360700658569, 0.200970702202085, 0.23295813488960687, 0.17722371774129778, 0.12891137510115336]",0.05887463823055213,True
experiment_5,Joint MD,26.11111111111111,15.555555555555555,reg_m1,reg_m2,0.21625834932073937,"[0.25151798900830147, 0.19906125979676412, 0.23342917466036964, 0.1760138005353208, 0.1399777759992439]",0.05885384021838609,True
experiment_5,Joint MD,26.11111111111111,36.666666666666664,reg_m1,reg_m2,0.22742155480061968,"[0.27466874055874246, 0.2006102369080987, 0.2390107774003098, 0.16799640844422856, 0.11771383668862043]",0.05567472435628867,True
experiment_5,Joint MD,26.11111111111111,5.0,reg_m1,reg_m2,0.23301214055312994,"[0.22079892031850348, 0.19975268675075683, 0.21196685548301908, 0.19194232265417474, 0.17553921479354587]",0.058916969069418366,True
experiment_5,Joint MD,15.555555555555555,78.88888888888889,reg_m1,reg_m2,0.2167498950504346,"[0.2600777191433108, 0.1996100457233271, 0.23367494752521728, 0.17832252093118386, 0.12831476667696096]",0.05884145361796802,True
experiment_5,Joint MD,15.555555555555555,89.44444444444444,reg_m1,reg_m2,0.21723785139849325,"[0.2595987564963594, 0.19984962335540157, 0.23391892569924666, 0.179198109938915, 0.1274345845100775]",0.05873449627228451,True
experiment_5,Joint MD,26.11111111111111,47.22222222222222,reg_m1,reg_m2,0.2232668926647095,"[0.2740240964397399, 0.1990852251252468, 0.2369334463323548, 0.1719114914713296, 0.11804574063132903]",0.05600059963495529,True
experiment_5,Joint MD,26.11111111111111,57.77777777777778,reg_m1,reg_m2,0.22809057410063638,"[0.27471538845527904, 0.198029883525625, 0.23934528705031818, 0.17074314431136758, 0.11716629665741021]",0.055775836495249795,True
experiment_5,Joint MD,15.555555555555555,100.0,reg_m1,reg_m2,0.2181905602148778,"[0.25913436126300005, 0.1997396291299682, 0.23439528010743882, 0.17853793209086619, 0.12819279740872663]",0.0588723608819874,True
experiment_5,Joint MD,26.11111111111111,68.33333333333333,reg_m1,reg_m2,0.22873761176264903,"[0.2756981416359256, 0.19813973563614967, 0.23966880588132455, 0.17096594747609098, 0.11552736937050931]",0.05541360182785881,True
experiment_5,Joint MD,36.666666666666664,26.11111111111111,reg_m1,reg_m2,0.24056693703211932,"[0.2708630603666262, 0.1974779923082014, 0.24558346851605964, 0.16562728584169487, 0.12044819296741788]",0.058702761256213556,True
experiment_5,Joint MD,36.666666666666664,36.666666666666664,reg_m1,reg_m2,0.23703511325352924,"[0.2852951369898279, 0.19612184213658707, 0.24381755662676466, 0.16103252286537167, 0.11373294138144882]",0.056303606204221764,True
experiment_5,Joint MD,36.666666666666664,47.22222222222222,reg_m1,reg_m2,0.24184091309507266,"[0.28407972603562714, 0.20078716378477274, 0.24622045654753635, 0.16157960715414682, 0.10733304647791701]",0.05312212990834434,True
experiment_5,Joint MD,26.11111111111111,89.44444444444444,reg_m1,reg_m2,0.239696993578841,"[0.27445578332090254, 0.19904576625633932, 0.2451484967894205, 0.16960137817429916, 0.11174857545903852]",0.054681186009675496,True
experiment_5,Joint MD,36.666666666666664,15.555555555555555,reg_m1,reg_m2,0.21642764786365087,"[0.2523207476605145, 0.19883265028752717, 0.23351382393182543, 0.17537989942675228, 0.13995287869338066]",0.05890471606036274,True
experiment_5,Joint MD,26.11111111111111,78.88888888888889,reg_m1,reg_m2,0.23547485221226425,"[0.27347785499112687, 0.19857995324810632, 0.24303742610613205, 0.1703939202910672, 0.11451084536356745]",0.05530556762606625,True
experiment_5,Joint MD,36.666666666666664,57.77777777777778,reg_m1,reg_m2,0.23417035409426107,"[0.2838250717631018, 0.19947113448765905, 0.2423851770471305, 0.16520103608455444, 0.10911758061755421]",0.053599860801686425,True
experiment_5,Joint MD,26.11111111111111,100.0,reg_m1,reg_m2,0.24301143690172605,"[0.27349979891281173, 0.19969149199198477, 0.24680571845086308, 0.16866655207156764, 0.11133643857277291]",0.054552489388258,True
experiment_5,Joint MD,36.666666666666664,5.0,reg_m1,reg_m2,0.2330689390721114,"[0.22125354468788244, 0.1990593631550227, 0.21174592843323742, 0.19215262262103922, 0.1757885411028183]",0.05892083556682811,True
experiment_5,Joint MD,36.666666666666664,68.33333333333333,reg_m1,reg_m2,0.23815169252764548,"[0.28452276039321356, 0.19813628436844852, 0.2443758462638227, 0.1662925107343061, 0.10667259824020908]",0.05313556550132926,True
