experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success
experiment_2,Joint MD,5.0,5.0,reg_m1,reg_m2,0.08720405205681919,"[0.4613979739715904, 0.5386020260284096]",0.05766358397157323,True
experiment_2,Joint MD,5.0,20.0,reg_m1,reg_m2,0.13477771554175777,"[0.4376111422291211, 0.5623888577708789]",0.03901469288310298,True
experiment_2,Joint MD,5.0,35.0,reg_m1,reg_m2,0.1462489534262506,"[0.4318755232868747, 0.5681244767131253]",0.0385473336882736,True
experiment_2,Joint MD,5.0,50.0,reg_m1,reg_m2,0.11629093098460658,"[0.4468545345076967, 0.5531454654923033]",0.03914968536272278,True
experiment_2,Joint MD,5.0,80.0,reg_m1,reg_m2,0.11728020748355927,"[0.44635989625822037, 0.5536401037417796]",0.03912618605569714,True
experiment_2,Joint MD,5.0,65.0,reg_m1,reg_m2,0.09589453265526676,"[0.4570527336723666, 0.5429472663276333]",0.03953144339226786,True
experiment_2,Joint MD,5.0,155.0,reg_m1,reg_m2,0.12165131280172098,"[0.4441743435991395, 0.5558256564008605]",0.03902848991296671,True
experiment_2,Joint MD,5.0,140.0,reg_m1,reg_m2,0.21266130771426162,"[0.3986693461428692, 0.6013306538571308]",0.03727131592321143,True
experiment_2,Joint MD,5.0,95.0,reg_m1,reg_m2,0.15077510946451345,"[0.4296124452677432, 0.5703875547322567]",0.038479942979426744,True
experiment_2,Joint MD,5.0,125.0,reg_m1,reg_m2,0.174665040468662,"[0.41766747976566904, 0.582332520234331]",0.03800964913207804,True
experiment_2,Joint MD,5.0,110.0,reg_m1,reg_m2,0.15292782301719676,"[0.4285360884914017, 0.5714639115085984]",0.03843497724813025,True
experiment_2,Joint MD,5.0,170.0,reg_m1,reg_m2,0.09799891425580698,"[0.45600054287209657, 0.5439994571279035]",0.0395024160963805,True
experiment_2,Joint MD,20.0,20.0,reg_m1,reg_m2,0.1024137277925441,"[0.45379313610372796, 0.546206863896272]",0.05688223658535345,True
experiment_2,Joint MD,5.0,185.0,reg_m1,reg_m2,0.09670753820025774,"[0.45664623089987116, 0.5433537691001289]",0.03952456648622572,True
experiment_2,Joint MD,20.0,35.0,reg_m1,reg_m2,0.11776248695526853,"[0.4461187565223657, 0.5538812434776342]",0.040451557663785914,True
experiment_2,Joint MD,5.0,200.0,reg_m1,reg_m2,0.1928217691971605,"[0.4085891154014198, 0.5914108845985803]",0.03766157512148087,True
experiment_2,Joint MD,20.0,5.0,reg_m1,reg_m2,0.1371599434738367,"[0.4364200282630816, 0.5635799717369183]",0.05815235616130116,True
experiment_2,Joint MD,20.0,50.0,reg_m1,reg_m2,0.14161835791392918,"[0.4341908210430354, 0.5658091789569646]",0.03862658198466074,True
experiment_2,Joint MD,20.0,65.0,reg_m1,reg_m2,0.1267616908461207,"[0.4416191545769396, 0.5583808454230603]",0.03889914183271379,True
experiment_2,Joint MD,5.0,260.0,reg_m1,reg_m2,0.06648138556991195,"[0.47175930721504405, 0.528240692784956]",0.040113391564756885,True
experiment_2,Joint MD,5.0,215.0,reg_m1,reg_m2,0.04789497048053115,"[0.48105251475973443, 0.5189474852402656]",0.04047631417136044,True
experiment_2,Joint MD,20.0,80.0,reg_m1,reg_m2,0.12658888128965406,"[0.44170555935517297, 0.558294440644827]",0.03895298092923639,True
experiment_2,Joint MD,5.0,245.0,reg_m1,reg_m2,0.04007033660619108,"[0.5250351683030956, 0.4749648316969045]",0.042185816253995374,True
experiment_2,Joint MD,5.0,230.0,reg_m1,reg_m2,0.011163777206012526,"[0.5105818886030062, 0.4894181113969937]",0.04162472130239719,True
experiment_2,Joint MD,20.0,95.0,reg_m1,reg_m2,0.14409860072049496,"[0.4329506996397525, 0.5670493003602475]",0.03861213555953723,True
experiment_2,Joint MD,5.0,290.0,reg_m1,reg_m2,0.041222020144615845,"[0.4843889899276921, 0.5156110100723079]",0.04060540471362863,True
experiment_2,Joint MD,5.0,275.0,reg_m1,reg_m2,0.04527977445062081,"[0.4823601127746896, 0.5176398872253104]",0.040529533772683445,True
experiment_2,Joint MD,20.0,110.0,reg_m1,reg_m2,0.1389975406232538,"[0.43550122968837307, 0.5644987703116269]",0.03870229566444835,True
experiment_2,Joint MD,5.0,305.0,reg_m1,reg_m2,0.04533289759694664,"[0.4823335512015267, 0.5176664487984733]",0.0405270899843112,True
experiment_2,Joint MD,20.0,125.0,reg_m1,reg_m2,0.13339699238559571,"[0.4383015038072022, 0.5616984961927979]",0.03880089871814427,True
experiment_2,Joint MD,20.0,140.0,reg_m1,reg_m2,0.13507294634947786,"[0.437463526825261, 0.5625364731747389]",0.038794662753215546,True
experiment_2,Joint MD,20.0,155.0,reg_m1,reg_m2,0.14683867975457388,"[0.4315806601227131, 0.568419339877287]",0.038565322890898944,True
experiment_2,Joint MD,20.0,185.0,reg_m1,reg_m2,0.14333589660775858,"[0.43333205169612066, 0.5666679483038792]",0.03862105001450728,True
experiment_2,Joint MD,20.0,170.0,reg_m1,reg_m2,0.12595599625997317,"[0.44202200187001345, 0.5579779981299866]",0.038960100241474505,True
experiment_2,Joint MD,35.0,35.0,reg_m1,reg_m2,0.11130681040996637,"[0.4493465947950168, 0.5506534052049832]",0.05645068960447442,True
experiment_2,Joint MD,20.0,200.0,reg_m1,reg_m2,0.10493886558760762,"[0.45253056720619617, 0.5474694327938038]",0.03936670353393089,True
experiment_2,Joint MD,35.0,5.0,reg_m1,reg_m2,0.13520242345261801,"[0.43739878827369105, 0.5626012117263091]",0.05814713544797527,True
experiment_2,Joint MD,35.0,20.0,reg_m1,reg_m2,0.13489264515965577,"[0.4375536774201721, 0.5624463225798279]",0.05804050957977567,True
experiment_2,Joint MD,35.0,50.0,reg_m1,reg_m2,0.11926172900643911,"[0.4453691354967804, 0.5546308645032195]",0.041945767372803845,True
experiment_2,Joint MD,20.0,215.0,reg_m1,reg_m2,0.07999790985885535,"[0.46500104507057227, 0.5349989549294276]",0.03985283874580611,True
experiment_2,Joint MD,20.0,245.0,reg_m1,reg_m2,0.06654146559496643,"[0.47172926720251673, 0.5282707327974832]",0.04011481944067906,True
experiment_2,Joint MD,20.0,230.0,reg_m1,reg_m2,0.08936868423255595,"[0.460315657883722, 0.5396843421162779]",0.0396710582406597,True
experiment_2,Joint MD,20.0,305.0,reg_m1,reg_m2,0.028500867594113077,"[0.4907495662029435, 0.5092504337970566]",0.04084946346568431,True
experiment_2,Joint MD,35.0,65.0,reg_m1,reg_m2,0.12801767789700752,"[0.4409911610514962, 0.5590088389485037]",0.03908698064309672,True
experiment_2,Joint MD,20.0,260.0,reg_m1,reg_m2,0.03514411910718418,"[0.4874279404464079, 0.5125720595535921]",0.04072326509467354,True
