experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success,features_used,target_mass_pct
experiment_9,Joint MD,2.0,182.0,reg_m1,reg_m2,0.322651321733623,"[0.20781580851455034, 0.17623820324971387, 0.14104508178784117, 0.1836203273689243, 0.2912805790789703]",0.0003422750610326933,True,1826,90.0
experiment_9,Joint MD,12.0,92.0,reg_m1,reg_m2,0.44781457002031366,"[0.2339255084546916, 0.1546290019391199, 0.06962673769374494, 0.17221146690228673, 0.3696072850101568]",0.0002811466396475547,True,1826,90.0
experiment_9,Joint MD,2.0,242.0,reg_m1,reg_m2,0.2884956147378731,"[0.2111257482579918, 0.18738382356267447, 0.16245111623580494, 0.18624262081039716, 0.2527966911331316]",0.00036349833003184324,True,1826,90.0
experiment_9,Joint MD,2.0,272.0,reg_m1,reg_m2,0.3213668834470053,"[0.20595024730501044, 0.18453225875517115, 0.1761117138808831, 0.17783405221631568, 0.25557172784261944]",0.00037710296009723027,True,1826,90.0
experiment_9,Joint MD,2.0,302.0,reg_m1,reg_m2,0.24429991000731255,"[0.22012673923407933, 0.19359503517584822, 0.18619671312066988, 0.1931282705864162, 0.2069532418829864]",0.0003855651518749622,True,1826,90.0
experiment_9,Joint MD,12.0,122.0,reg_m1,reg_m2,0.40001157790777075,"[0.2287821132935722, 0.17933628736583548, 0.06721019558051182, 0.1789656148061951, 0.3457057889538853]",0.0002813607172460226,True,1826,90.0
experiment_9,Joint MD,22.0,32.0,reg_m1,reg_m2,0.4661408043981303,"[0.23304417399743074, 0.15078185795309682, 0.06420052097295298, 0.17320304487745428, 0.3787704021990651]",0.0007610944331598614,True,1826,90.0
experiment_9,Joint MD,22.0,2.0,reg_m1,reg_m2,0.49948949631281825,"[0.2287866780239115, 0.1473448513932961, 0.05037913092196584, 0.17804459150441748, 0.3954447481564091]",0.001901585078060496,True,1826,90.0
experiment_9,Joint MD,22.0,62.0,reg_m1,reg_m2,0.4857952770741032,"[0.23333111619078528, 0.15700375176716252, 0.04613308714539255, 0.1749344063596081, 0.38859763853705165]",0.0002638277358176212,True,1826,90.0
experiment_9,Joint MD,12.0,152.0,reg_m1,reg_m2,0.39576715402334284,"[0.21914804362242174, 0.15215449701232828, 0.0917925918737831, 0.1933212904797955, 0.3435835770116714]",0.0003020422083674559,True,1826,90.0
experiment_9,Joint MD,12.0,212.0,reg_m1,reg_m2,0.29729705386142613,"[0.21236182102531143, 0.17600138593109974, 0.1280744142933408, 0.19198826611287584, 0.29157411263737226]",0.00033341943686251475,True,1826,90.0
experiment_9,Joint MD,12.0,182.0,reg_m1,reg_m2,0.2670168946215842,"[0.2232473136926208, 0.18415879422270506, 0.11512374066381187, 0.1982617041100702, 0.2792084473107921]",0.00031888334488593687,True,1826,90.0
experiment_9,Joint MD,22.0,92.0,reg_m1,reg_m2,0.47511579880616805,"[0.23571183791501096, 0.15193386079691915, 0.04883694873240715, 0.1802594531525787, 0.38325789940308397]",0.0002635595523467524,True,1826,90.0
experiment_9,Joint MD,12.0,242.0,reg_m1,reg_m2,0.32861784332959826,"[0.21039004161255953, 0.1726263764415312, 0.14440025590318484, 0.18167466028111018, 0.2909086657616143]",0.00034709140030316204,True,1826,90.0
experiment_9,Joint MD,12.0,272.0,reg_m1,reg_m2,0.29782431662853187,"[0.21662310421609818, 0.17782963359312504, 0.15316916523794116, 0.1856351038765109, 0.26674299307632476]",0.0003537838883463583,True,1826,90.0
experiment_9,Joint MD,12.0,302.0,reg_m1,reg_m2,0.31727527008580036,"[0.2127735802891094, 0.17622275873509866, 0.15113476538035878, 0.18136602593289175, 0.27850286966254134]",0.00035262614895778245,True,1826,90.0
experiment_9,Joint MD,32.0,32.0,reg_m1,reg_m2,0.4853358561786142,"[0.2264890808394076, 0.1492221077457018, 0.06160276401428413, 0.1743181193112994, 0.3883679280893071]",0.002290394013425692,True,1826,90.0
experiment_9,Joint MD,22.0,152.0,reg_m1,reg_m2,0.42496938137769846,"[0.2377135086514468, 0.1620311834107284, 0.06618672513247782, 0.17588389211649777, 0.3581846906888492]",0.00027845232162665044,True,1826,90.0
experiment_9,Joint MD,22.0,122.0,reg_m1,reg_m2,0.45736581879062427,"[0.22811334632190558, 0.16796758938134088, 0.05258255025878734, 0.17695360464265403, 0.37438290939531205]",0.00026889037880674306,True,1826,90.0
experiment_9,Joint MD,22.0,182.0,reg_m1,reg_m2,0.42475262919915585,"[0.22546822043776352, 0.15822502585310355, 0.08035315395161083, 0.17787728515794418, 0.3580763145995779]",0.0002935192756659716,True,1826,90.0
experiment_9,Joint MD,32.0,62.0,reg_m1,reg_m2,0.491693573991691,"[0.23665849177830037, 0.1483502093390272, 0.04733928553336415, 0.17610522635346282, 0.3915467869958455]",0.0002866673166652223,True,1826,90.0
experiment_9,Joint MD,32.0,2.0,reg_m1,reg_m2,0.5027790641169353,"[0.23013799021871076, 0.14584362488148953, 0.04808357275339257, 0.1788452800879395, 0.3970895320584676]",0.0019049601101718324,True,1826,90.0
experiment_9,Joint MD,22.0,212.0,reg_m1,reg_m2,0.38819527651973207,"[0.21661641976373014, 0.16549271151519349, 0.09573970926175648, 0.18235352119945394, 0.3397976382598661]",0.00030935286928578137,True,1826,90.0
experiment_9,Joint MD,32.0,92.0,reg_m1,reg_m2,0.447940113706045,"[0.2400609890053134, 0.16520310930639104, 0.04540200202318594, 0.1796638428120872, 0.3696700568530225]",0.00026211292210366095,True,1826,90.0
experiment_9,Joint MD,22.0,242.0,reg_m1,reg_m2,0.32299692875293856,"[0.21041143375742696, 0.16988067806518625, 0.12431817891735128, 0.18819124488356628, 0.3071984643764693]",0.00033474695853949867,True,1826,90.0
experiment_9,Joint MD,22.0,272.0,reg_m1,reg_m2,0.34464320487052763,"[0.21236040245606067, 0.16447517668807818, 0.13313195168111552, 0.17984281842059743, 0.31018965075414834]",0.0003418035273392561,True,1826,90.0
experiment_9,Joint MD,32.0,122.0,reg_m1,reg_m2,0.45951338472617875,"[0.2366056086906833, 0.1636482672488957, 0.04991382490696854, 0.17437560679036307, 0.3754566923630893]",0.00026480680896262093,True,1826,90.0
experiment_9,Joint MD,42.0,32.0,reg_m1,reg_m2,0.49526546294882456,"[0.22798464903967136, 0.14681434111530128, 0.05471447839455916, 0.17715379997605593, 0.3933327314744123]",0.0022780237896372316,True,1826,90.0
experiment_9,Joint MD,22.0,302.0,reg_m1,reg_m2,0.3601145617401493,"[0.21583464999775137, 0.1620385673792468, 0.12075217421371279, 0.1756173275392144, 0.3257572808700746]",0.0003295194304341368,True,1826,90.0
experiment_9,Joint MD,32.0,152.0,reg_m1,reg_m2,0.4424661306615661,"[0.23470365052150213, 0.1641897793376712, 0.05616219906480931, 0.17801130574523433, 0.366933065330783]",0.00027089302402568245,True,1826,90.0
experiment_9,Joint MD,32.0,182.0,reg_m1,reg_m2,0.4623097486213471,"[0.2268465493586201, 0.15090545196678393, 0.07163477842791512, 0.17375834593600728, 0.3768548743106735]",0.00028509235252707695,True,1826,90.0
experiment_9,Joint MD,42.0,62.0,reg_m1,reg_m2,0.4858675905302879,"[0.2375108408642827, 0.14668791236404424, 0.05249926283034091, 0.1746681886761882, 0.3886337952651439]",0.0004251911511575098,True,1826,90.0
experiment_9,Joint MD,42.0,2.0,reg_m1,reg_m2,0.5041717610149546,"[0.22983366097775842, 0.14561559149131145, 0.04804375876932192, 0.1787211082541309, 0.39778588050747726]",0.001969791086744899,True,1826,90.0
experiment_9,Joint MD,32.0,212.0,reg_m1,reg_m2,0.4033587974740916,"[0.2388790385897097, 0.1441135352742779, 0.08196492796620417, 0.18766309943276244, 0.34737939873704576]",0.00029069267257420125,True,1826,90.0
experiment_9,Joint MD,32.0,242.0,reg_m1,reg_m2,0.40656286396287034,"[0.21746869840413613, 0.15603774952553423, 0.09722505543696369, 0.1802870646519308, 0.34898143198143516]",0.0003104848653344645,True,1826,90.0
experiment_9,Joint MD,42.0,92.0,reg_m1,reg_m2,0.4973395958586989,"[0.2400397104148204, 0.14493463558811512, 0.045211219197897154, 0.1754446368698179, 0.39436979792934945]",0.00025927839154695463,True,1826,90.0
experiment_9,Joint MD,32.0,272.0,reg_m1,reg_m2,0.3929479600440102,"[0.21592162053727076, 0.1545303958097368, 0.10688828322954397, 0.1804857204014434, 0.3421739800220051]",0.00031968653772242433,True,1826,90.0
experiment_9,Joint MD,42.0,122.0,reg_m1,reg_m2,0.48568733218424237,"[0.24737632506786827, 0.14063042349305996, 0.045706454534514065, 0.17774313081243653, 0.38854366609212115]",0.0002572689957371985,True,1826,90.0
experiment_9,Joint MD,32.0,302.0,reg_m1,reg_m2,0.381770893671041,"[0.20963429069141779, 0.16528957845809214, 0.10318824239243193, 0.18530244162253764, 0.33658544683552044]",0.000317851132617284,True,1826,90.0
experiment_9,Joint MD,52.0,62.0,reg_m1,reg_m2,0.48616848725453604,"[0.23233440821123938, 0.1464084776113177, 0.059521220664066246, 0.17295164988610873, 0.38878424362726804]",0.001104520619547703,True,1826,90.0
experiment_9,Joint MD,52.0,32.0,reg_m1,reg_m2,0.5004002816652007,"[0.2295907579784664, 0.14554378993644707, 0.051857297179142524, 0.17710801407334364, 0.3959001408326002]",0.0022958371793161615,True,1826,90.0
experiment_9,Joint MD,42.0,182.0,reg_m1,reg_m2,0.4347530358447235,"[0.24296631640186336, 0.15749748345423048, 0.06280153701915206, 0.17365814520239234, 0.36307651792236173]",0.00027469902063686206,True,1826,90.0
experiment_9,Joint MD,42.0,152.0,reg_m1,reg_m2,0.45887432016245566,"[0.23015989740663284, 0.16675305411372643, 0.049945903611243986, 0.17800398478716886, 0.37513716008122777]",0.0002660086800840453,True,1826,90.0
experiment_9,Joint MD,42.0,212.0,reg_m1,reg_m2,0.457412083538637,"[0.2431846108112356, 0.13946854575352838, 0.06715575880778162, 0.17578504285813598, 0.3744060417693185]",0.0002764904562003606,True,1826,90.0
experiment_9,Joint MD,52.0,92.0,reg_m1,reg_m2,0.5081496345337602,"[0.23612222010869327, 0.14149159734125283, 0.04525179644727881, 0.177359568835895, 0.3997748172668801]",0.00027677749550102175,True,1826,90.0
experiment_9,Joint MD,42.0,242.0,reg_m1,reg_m2,0.4261926731070814,"[0.23869964734270588, 0.1504544344684029, 0.07637840901925824, 0.17567117261609233, 0.35879633655354076]",0.0002868035843210333,True,1826,90.0
experiment_9,Joint MD,52.0,2.0,reg_m1,reg_m2,0.5050964794980796,"[0.2303729574969172, 0.14500691274967956, 0.04739537021491523, 0.17897651978944826, 0.3982482397490398]",0.002000999507563558,True,1826,90.0
experiment_9,Joint MD,42.0,272.0,reg_m1,reg_m2,0.43900596373059675,"[0.22249343173640487, 0.15510086293823677, 0.08056798439288344, 0.17663473906717653, 0.3652029818652983]",0.0002944406299202581,True,1826,90.0
experiment_9,Joint MD,42.0,302.0,reg_m1,reg_m2,0.3832814939982581,"[0.22345651278877138, 0.17271681487975163, 0.09513607179357816, 0.17134985353876978, 0.337340746999129]",0.0003096538078770897,True,1826,90.0
experiment_9,Joint MD,52.0,122.0,reg_m1,reg_m2,0.4656290303557599,"[0.23899865585298338, 0.15129941578693193, 0.04603241128072239, 0.18515500190148235, 0.37851451517787993]",0.00025988917972213167,True,1826,90.0
experiment_9,Joint MD,62.0,62.0,reg_m1,reg_m2,0.49425452331841135,"[0.22902908831921068, 0.1470913171767705, 0.05657883379131393, 0.17447349905349926, 0.3928272616592057]",0.0024456313546759264,True,1826,90.0
experiment_9,Joint MD,52.0,152.0,reg_m1,reg_m2,0.4823583103358387,"[0.231376775090226, 0.15853435341974745, 0.04390980349409774, 0.17929991282800947, 0.3868791551679193]",0.0002608598401414148,True,1826,90.0
experiment_9,Joint MD,62.0,32.0,reg_m1,reg_m2,0.5017238960743506,"[0.22974171125936088, 0.145056793983413, 0.05131663051680417, 0.17732291620324664, 0.39656194803717526]",0.0023259927005326213,True,1826,90.0
experiment_9,Joint MD,62.0,92.0,reg_m1,reg_m2,0.4981030720284637,"[0.23640987802102462, 0.1440771258023656, 0.04815639510106142, 0.1766050650613165, 0.39475153601423185]",0.0003745931360205073,True,1826,90.0
experiment_9,Joint MD,52.0,212.0,reg_m1,reg_m2,0.4611101276478162,"[0.24376836076529604, 0.15090370351750904, 0.05460270839493763, 0.17447016349834918, 0.3762550638239081]",0.0002657439635909853,True,1826,90.0
experiment_9,Joint MD,52.0,182.0,reg_m1,reg_m2,0.4429584699150319,"[0.24244915851123683, 0.16164533505582526, 0.05164235870010192, 0.17708391277532004, 0.3671792349575159]",0.00026402748201882363,True,1826,90.0
experiment_9,Joint MD,52.0,242.0,reg_m1,reg_m2,0.44361647510093966,"[0.24144709253380606, 0.14565870188205723, 0.06299020514186117, 0.18239576289180578, 0.36750823755046985]",0.0002741120708559727,True,1826,90.0
experiment_9,Joint MD,62.0,2.0,reg_m1,reg_m2,0.505216289945775,"[0.2302012189028409, 0.14504366461206167, 0.047451858626857975, 0.17899511288535191, 0.39830814497288747]",0.0020580319798120432,True,1826,90.0
experiment_9,Joint MD,52.0,272.0,reg_m1,reg_m2,0.4440779157344922,"[0.23184222803528434, 0.14334300780935447, 0.08010240006407428, 0.1769734062240408, 0.36773895786724603]",0.00029140429052559625,True,1826,90.0
experiment_9,Joint MD,52.0,302.0,reg_m1,reg_m2,0.44090744729872866,"[0.21853008275833255, 0.1585292942842548, 0.0718641407880294, 0.18492275852001896, 0.3661537236493643]",0.0002874758264239418,True,1826,90.0
experiment_9,Joint MD,62.0,152.0,reg_m1,reg_m2,0.46108183398256825,"[0.24094336923635537, 0.14778062364360375, 0.04459855058581285, 0.1904365395429439, 0.3762409169912841]",0.00025809386438553546,True,1826,90.0
experiment_9,Joint MD,62.0,122.0,reg_m1,reg_m2,0.5206019100602668,"[0.22002801628097793, 0.156214676596801, 0.04343971249164182, 0.17431663960044583, 0.4060009550301334]",0.00026291594560360525,True,1826,90.0
experiment_9,Joint MD,72.0,32.0,reg_m1,reg_m2,0.5048541094004271,"[0.23214238708300114, 0.1432864280304589, 0.04832408892592476, 0.17812004126040173, 0.39812705470021353]",0.002304478617364478,True,1826,90.0
experiment_9,Joint MD,72.0,62.0,reg_m1,reg_m2,0.5001628076076909,"[0.22955913142160503, 0.1447434867421707, 0.053670629896885945, 0.17624534813549286, 0.3957814038038454]",0.002483413621934528,True,1826,90.0
experiment_9,Joint MD,72.0,92.0,reg_m1,reg_m2,0.4968199552764476,"[0.2327823272829829, 0.1427849519705771, 0.05494357863184978, 0.1753791644763664, 0.3941099776382238]",0.0005496757212212796,True,1826,90.0
experiment_9,Joint MD,62.0,212.0,reg_m1,reg_m2,0.4449261819453866,"[0.24207885232736276, 0.15579907057004894, 0.053542589795674514, 0.1804163963342204, 0.3681630909726932]",0.00026614698296868413,True,1826,90.0
experiment_9,Joint MD,62.0,182.0,reg_m1,reg_m2,0.4840657680521122,"[0.23431024931951386, 0.15528859846902401, 0.04722102968024906, 0.17544723850515695, 0.38773288402605605]",0.00026254548723715296,True,1826,90.0
experiment_9,Joint MD,62.0,242.0,reg_m1,reg_m2,0.4700469180119797,"[0.24206739003196137, 0.1440867536372197, 0.05942825995226182, 0.17369413737256725, 0.3807234590059898]",0.0002705902414494667,True,1826,90.0
experiment_9,Joint MD,62.0,272.0,reg_m1,reg_m2,0.44593945725629697,"[0.2376893969339777, 0.1506601825481652, 0.05813853293047966, 0.184842158959229, 0.3686697286281485]",0.0002705557251244558,True,1826,90.0
experiment_9,Joint MD,72.0,122.0,reg_m1,reg_m2,0.5018604519978892,"[0.23779966668262847, 0.13885895480141297, 0.044326628273715495, 0.1823845242432985, 0.39663022599894465]",0.0002819275552181721,True,1826,90.0
experiment_9,Joint MD,72.0,2.0,reg_m1,reg_m2,0.5047329753852751,"[0.2304404851810515, 0.14502370457036456, 0.0473616602705925, 0.17910766228535396, 0.3980664876926375]",0.002108219142167665,True,1826,90.0
experiment_9,Joint MD,62.0,302.0,reg_m1,reg_m2,0.4423226335288641,"[0.2262275796306964, 0.1530909872849198, 0.0688368225532305, 0.1849832937667213, 0.366861316764432]",0.0002828497622721448,True,1826,90.0
experiment_9,Joint MD,82.0,62.0,reg_m1,reg_m2,0.5030555547743345,"[0.22945156230939942, 0.1447111138853062, 0.05259605538612575, 0.17601349103200137, 0.39722777738716725]",0.0025214471954813464,True,1826,90.0
experiment_9,Joint MD,72.0,152.0,reg_m1,reg_m2,0.47549339233833143,"[0.2398476849067333, 0.14296780128609193, 0.044500671297124615, 0.18923714634088448, 0.3834466961691657]",0.000258577112290749,True,1826,90.0
experiment_9,Joint MD,82.0,92.0,reg_m1,reg_m2,0.49633506712409065,"[0.23334109112270507, 0.14468661642898226, 0.0555423555362703, 0.17256240334999712, 0.39386753356204535]",0.0013050237182113814,True,1826,90.0
experiment_9,Joint MD,82.0,32.0,reg_m1,reg_m2,0.5034967680714252,"[0.2325900840375459, 0.1431295246250946, 0.04790298580969088, 0.17892902149195605, 0.3974483840357126]",0.0023394930350428703,True,1826,90.0
experiment_9,Joint MD,72.0,182.0,reg_m1,reg_m2,0.44662377594498953,"[0.23817916443658307, 0.16204988429228045, 0.044853125758381455, 0.18590593754026025, 0.36901188797249473]",0.00026009174805892465,True,1826,90.0
experiment_9,Joint MD,82.0,122.0,reg_m1,reg_m2,0.5030297084253014,"[0.2359619243385223, 0.14298055239084267, 0.04587629995815943, 0.1779663690998249, 0.3972148542126507]",0.00035134224246155993,True,1826,90.0
experiment_9,Joint MD,72.0,212.0,reg_m1,reg_m2,0.48035564415931975,"[0.23836119505195152, 0.1529547934609573, 0.04628081346752339, 0.17652537593990794, 0.38587782207965987]",0.00026100007246174114,True,1826,90.0
experiment_9,Joint MD,72.0,272.0,reg_m1,reg_m2,0.46749179529252716,"[0.2416672101089054, 0.13928652692480942, 0.06166288574510434, 0.17793747957491726, 0.3794458976462635]",0.0002720612068265216,True,1826,90.0
experiment_9,Joint MD,72.0,242.0,reg_m1,reg_m2,0.460058465512595,"[0.24369964289922053, 0.15034323492185558, 0.050100900615347436, 0.18012698880727898, 0.3757292327562975]",0.0002617223127540436,True,1826,90.0
experiment_9,Joint MD,72.0,302.0,reg_m1,reg_m2,0.4319326595957348,"[0.23186902724962422, 0.15356574790278615, 0.06348510866919692, 0.1894137863805253, 0.36166632979786734]",0.0002769813077469193,True,1826,90.0
experiment_9,Joint MD,82.0,152.0,reg_m1,reg_m2,0.5513588385645898,"[0.2208160902804088, 0.1442973442884393, 0.04281638737549416, 0.17069075877336282, 0.4213794192822948]",0.00026199507761041067,True,1826,90.0
experiment_9,Joint MD,82.0,2.0,reg_m1,reg_m2,0.5043840653344228,"[0.2306405900960922, 0.1449384713831518, 0.047194786669227405, 0.1793341191843172, 0.3978920326672114]",0.002149680093850778,True,1826,90.0
experiment_9,Joint MD,92.0,92.0,reg_m1,reg_m2,0.490935884463081,"[0.2279354829343134, 0.14806823807326333, 0.05823673395891061, 0.1745916028019722, 0.3911679422315405]",0.002594771606848308,True,1826,90.0
experiment_9,Joint MD,92.0,62.0,reg_m1,reg_m2,0.5064824555531179,"[0.23087022048626968, 0.14311876598605755, 0.0498063553384022, 0.17726343041271164, 0.3989412277765589]",0.00251196940664977,True,1826,90.0
experiment_9,Joint MD,92.0,32.0,reg_m1,reg_m2,0.5026253903347028,"[0.23221742942670734, 0.1438364484382467, 0.04907918256567156, 0.17785424440202302, 0.3970126951673514]",0.0024015637649128624,True,1826,90.0
experiment_9,Joint MD,82.0,182.0,reg_m1,reg_m2,0.4868033958497371,"[0.2399695594306387, 0.14418131137816279, 0.044406530364632886, 0.18234090090169713, 0.38910169792486854]",0.00025876081283582493,True,1826,90.0
experiment_9,Joint MD,92.0,122.0,reg_m1,reg_m2,0.49917046982372726,"[0.2349168794037763, 0.14218847967398646, 0.049371360388420875, 0.17823804562195272, 0.39528523491186357]",0.00048481356756602706,True,1826,90.0
experiment_9,Joint MD,82.0,212.0,reg_m1,reg_m2,0.470683880722853,"[0.23979046451681021, 0.1529089097628235, 0.04778394991489394, 0.17847473544404585, 0.38104194036142647]",0.0002621889114035163,True,1826,90.0
experiment_9,Joint MD,82.0,272.0,reg_m1,reg_m2,0.45058077421135656,"[0.2362039336274695, 0.14893569291591313, 0.054095874769193274, 0.18977411158174584, 0.3709903871056783]",0.0002675317348871954,True,1826,90.0
experiment_9,Joint MD,82.0,242.0,reg_m1,reg_m2,0.4512440872214596,"[0.239625129145633, 0.15922975829156152, 0.047976779118532396, 0.18184628983354328, 0.3713220436107298]",0.00026179634409697244,True,1826,90.0
experiment_9,Joint MD,82.0,302.0,reg_m1,reg_m2,0.44723225783509235,"[0.2445387172249434, 0.14529099036475318, 0.056387053393792276, 0.18446711009896502, 0.36931612891754617]",0.0002676317617855004,True,1826,90.0
experiment_9,Joint MD,102.0,92.0,reg_m1,reg_m2,0.4979004935390965,"[0.22751712653400316, 0.14537974853529964, 0.0572796413662816, 0.17517323679486735, 0.39465024676954824]",0.0026453913585432333,True,1826,90.0
experiment_9,Joint MD,92.0,152.0,reg_m1,reg_m2,0.5057672383590208,"[0.2319367672822171, 0.14619214743209813, 0.04561853344677189, 0.17766893265940245, 0.3985836191795104]",0.00027282912047405173,True,1826,90.0
experiment_9,Joint MD,92.0,2.0,reg_m1,reg_m2,0.5030205167175665,"[0.23095393231879408, 0.14499197345742484, 0.04733877470833689, 0.17950506115666096, 0.39721025835878326]",0.00219842380403506,True,1826,90.0
experiment_9,Joint MD,92.0,182.0,reg_m1,reg_m2,0.5194528379714786,"[0.24229150039660113, 0.13342112729283806, 0.04316873792109984, 0.17569221540372168, 0.4054264189857393]",0.0002567027676357075,True,1826,90.0
experiment_9,Joint MD,102.0,122.0,reg_m1,reg_m2,0.500954434142246,"[0.23498245894348951, 0.13994862853153292, 0.05255599306131983, 0.17633570239253468, 0.39617721707112297]",0.0005752267486719178,True,1826,90.0
experiment_9,Joint MD,102.0,62.0,reg_m1,reg_m2,0.5061538761793203,"[0.23139838910837118, 0.14283828992460026, 0.049425121888866025, 0.1775612609885024, 0.39877693808966014]",0.002537458565832544,True,1826,90.0
experiment_9,Joint MD,102.0,32.0,reg_m1,reg_m2,0.5056647306861999,"[0.23296394190411254, 0.14279750217429354, 0.047773821750130646, 0.17793236882836327, 0.3985323653430999]",0.0024039680171379103,True,1826,90.0
experiment_9,Joint MD,92.0,272.0,reg_m1,reg_m2,0.4800803131505062,"[0.2374604463071941, 0.1471069806539953, 0.05006445794286031, 0.17962795852069727, 0.3857401565752531]",0.00026467702186005164,True,1826,90.0
experiment_9,Joint MD,92.0,212.0,reg_m1,reg_m2,0.44862125609179193,"[0.239810970259391, 0.16059158787609762, 0.04511864982223414, 0.18446816399638127, 0.3700106280458959]",0.00025960386883408255,True,1826,90.0
experiment_9,Joint MD,92.0,242.0,reg_m1,reg_m2,0.4823201333807634,"[0.24102341774947794, 0.15172062671879966, 0.04660383207945815, 0.1737920567618826, 0.38686006669038175]",0.00026040898695492366,True,1826,90.0
experiment_9,Joint MD,102.0,152.0,reg_m1,reg_m2,0.5112779622925964,"[0.23863503985082704, 0.13907992312771777, 0.04534185751990996, 0.17560419835524704, 0.4013389811462981]",0.0003451989589750367,True,1826,90.0
experiment_9,Joint MD,92.0,302.0,reg_m1,reg_m2,0.4595919961072146,"[0.24012407903419294, 0.142967485613444, 0.05607485124149052, 0.18533758605726522, 0.3754959980536072]",0.00026780355310680965,True,1826,90.0
experiment_9,Joint MD,102.0,2.0,reg_m1,reg_m2,0.5032615432889866,"[0.23041514731459176, 0.1452393007406124, 0.047206650896549136, 0.1798081294037534, 0.3973307716444933]",0.0022399545010089246,True,1826,90.0
experiment_9,Joint MD,102.0,182.0,reg_m1,reg_m2,0.47912194600541114,"[0.23211587867868175, 0.15585217290317133, 0.04469355443071103, 0.18207742098473037, 0.38526097300270556]",0.0002623645636340067,True,1826,90.0
experiment_9,Joint MD,102.0,212.0,reg_m1,reg_m2,0.46293421863532336,"[0.23955436478281864, 0.1546296207157003, 0.04669335558900118, 0.18195554959481824, 0.3771671093176617]",0.0002609607823329169,True,1826,90.0
experiment_9,Joint MD,102.0,302.0,reg_m1,reg_m2,0.47921188479961896,"[0.24107428543017648, 0.14450793690859998, 0.0502874552618246, 0.17882437999958956, 0.38530594239980953]",0.0002625927147913569,True,1826,90.0
experiment_9,Joint MD,102.0,242.0,reg_m1,reg_m2,0.4474491941794445,"[0.23876415341745413, 0.16088779794626085, 0.04771559217443768, 0.1832078593721251, 0.36942459708972225]",0.0002628463548223831,True,1826,90.0
experiment_9,Joint MD,102.0,272.0,reg_m1,reg_m2,0.4850334131418492,"[0.2393603650860158, 0.14302783152099216, 0.04702134522682769, 0.1823737515952398, 0.3882167065709246]",0.00025973304077314,True,1826,90.0
experiment_9,Simple WS,0.05,,learning_rate,,0.3889858201312168,"[0.231738515860429, 0.15380505850783568, 0.1415383519394129, 0.14896351556612694, 0.3239545581261955]",0.016938482751157374,True,1826,90.0
