experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success
experiment_4,Joint MD,5.0,5.0,reg_m1,reg_m2,0.31121699954286536,"[0.2561781889369548, 0.18700313526605417, 0.17234987298623639, 0.13021017602555837, 0.2542586267851963]",0.016404051142127306,True
experiment_4,Joint MD,42.5,42.5,reg_m1,reg_m2,0.3501719251195933,"[0.2875901262331195, 0.1746951056966612, 0.1634977839668283, 0.09162880551042268, 0.2825881785929683]",0.0162082903149518,True
experiment_4,Joint MD,42.5,80.0,reg_m1,reg_m2,0.378046879455606,"[0.3087643550251662, 0.18061528003447339, 0.15947107693047657, 0.05716128023772366, 0.2939880077721603]",0.011613876495359247,True
experiment_4,Joint MD,5.0,42.5,reg_m1,reg_m2,0.2860981077268849,"[0.28230171174464125, 0.21916808886263264, 0.15177424088252212, 0.08448114552928364, 0.26227481298092026]",0.0117381218281929,True
experiment_4,Joint MD,42.5,5.0,reg_m1,reg_m2,0.3943744516129172,"[0.29629329557004513, 0.17061412299189832, 0.15999849119773166, 0.06490535563159798, 0.30818873460872687]",0.016088108517260332,True
experiment_4,Joint MD,42.5,117.5,reg_m1,reg_m2,0.3919569319394789,"[0.3127560243133945, 0.1825058265820341, 0.16033288228466103, 0.048315707448226435, 0.2960895593716839]",0.011585982783886003,True
experiment_4,Joint MD,5.0,117.5,reg_m1,reg_m2,0.2672758836190119,"[0.2642343022777301, 0.2365073556810141, 0.18980969903918782, 0.10712775591276398, 0.20232088708930399]",0.01164305071582338,True
experiment_4,Joint MD,5.0,80.0,reg_m1,reg_m2,0.257966520015554,"[0.28220642838936283, 0.23452651252512058, 0.16403570625121566, 0.09381031160286024, 0.22542104123144077]",0.011671339856990289,True
experiment_4,Joint MD,42.5,155.0,reg_m1,reg_m2,0.37569781250522355,"[0.3091675486491712, 0.18454509503294644, 0.15595858783336716, 0.05440599871444175, 0.2959227697700734]",0.011606684429931603,True
experiment_4,Joint MD,5.0,192.5,reg_m1,reg_m2,0.27112491702406294,"[0.2643464665439128, 0.22725163361802264, 0.21151509417203976, 0.10509107494405584, 0.19179573072196912]",0.011549064222859092,True
experiment_4,Joint MD,5.0,155.0,reg_m1,reg_m2,0.22412997908167215,"[0.27546913906520876, 0.2321024384982729, 0.19689225447094427, 0.11746587139395517, 0.17807029657161888]",0.011478177306785582,True
experiment_4,Joint MD,5.0,230.0,reg_m1,reg_m2,0.23492534869257145,"[0.2612174437330602, 0.2277006900653043, 0.19062362745416814, 0.12631988192065405, 0.19413835682681324]",0.011562426073945035,True
experiment_4,Joint MD,5.0,305.0,reg_m1,reg_m2,0.23799995431210763,"[0.27003436608153125, 0.23702873490782836, 0.2041877127216365, 0.11596565676241498, 0.17278352952658896]",0.011503149698767184,True
experiment_4,Joint MD,80.0,80.0,reg_m1,reg_m2,0.3506441993109503,"[0.2897464452137613, 0.17407575084335628, 0.1628962680482687, 0.08985570428740722, 0.28342583160720636]",0.016089423458659786,True
experiment_4,Joint MD,42.5,192.5,reg_m1,reg_m2,0.35059609177233997,"[0.3006770894820583, 0.19151687256154976, 0.16511683021524942, 0.06150799207022197, 0.2811812156709205]",0.011607672711867538,True
experiment_4,Joint MD,5.0,267.5,reg_m1,reg_m2,0.23462106155738854,"[0.2693152426676724, 0.24164961248763522, 0.19900430526543483, 0.1183742265536333, 0.17165661302562418]",0.0115258549200847,True
experiment_4,Joint MD,80.0,117.5,reg_m1,reg_m2,0.35150315409144584,"[0.3122500359114068, 0.18736970858068752, 0.16232097554802993, 0.06367871437358955, 0.27438056558628615]",0.011585219469925325,True
experiment_4,Joint MD,80.0,42.5,reg_m1,reg_m2,0.38090855292218506,"[0.30292153102552166, 0.16963732648303834, 0.1599366555702796, 0.06670839705586909, 0.3007960898652912]",0.015999802404165896,True
