experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success,features_used,target_mass_pct
experiment_1,Joint MD,2.0,272.0,reg_m1,reg_m2,0.17293127973143577,"[0.004418934199006275, 0.9955810658009937]",0.00037954109384224745,True,4582,90.0
experiment_1,Joint MD,2.0,302.0,reg_m1,reg_m2,0.1747374735164519,"[0.0035158373064982265, 0.9964841626935018]",0.00037886104693606363,True,4582,90.0
experiment_1,Joint MD,12.0,62.0,reg_m1,reg_m2,0.12862565628455713,"[0.026571745922445607, 0.9734282540775544]",0.0006827256598029972,True,4582,90.0
experiment_1,Joint MD,12.0,92.0,reg_m1,reg_m2,0.1299227238587194,"[0.025923212135364422, 0.9740767878646355]",0.00045321609962128956,True,4582,90.0
experiment_1,Joint MD,22.0,32.0,reg_m1,reg_m2,0.19573546653872032,"[0.18875230733408432, 0.8112476926659157]",0.002805656960997223,True,4582,90.0
experiment_1,Joint MD,12.0,122.0,reg_m1,reg_m2,0.1447846468682861,"[0.018492250630581106, 0.9815077493694189]",0.000440636772049434,True,4582,90.0
experiment_1,Joint MD,12.0,152.0,reg_m1,reg_m2,0.15253430188410702,"[0.01461742312267064, 0.9853825768773293]",0.00041492156922605654,True,4582,90.0
experiment_1,Joint MD,22.0,62.0,reg_m1,reg_m2,0.16281881841852766,"[0.009475164855460372, 0.9905248351445397]",0.0008001203455935402,True,4582,90.0
experiment_1,Joint MD,22.0,2.0,reg_m1,reg_m2,0.14507762641195382,"[0.1634233872707011, 0.836576612729299]",0.0033645589726275004,True,4582,90.0
experiment_1,Joint MD,12.0,182.0,reg_m1,reg_m2,0.15944341226996198,"[0.011162867929743171, 0.9888371320702568]",0.00040810371974866257,True,4582,90.0
experiment_1,Joint MD,12.0,212.0,reg_m1,reg_m2,0.1651304189174762,"[0.0083193646059861, 0.991680635394014]",0.0004020128543732579,True,4582,90.0
experiment_1,Joint MD,22.0,92.0,reg_m1,reg_m2,0.14961756999894663,"[0.016075789065250846, 0.9839242109347491]",0.0006320719343034183,True,4582,90.0
experiment_1,Joint MD,12.0,242.0,reg_m1,reg_m2,0.16945887949005697,"[0.00615513431969564, 0.9938448656803043]",0.00039876386501506224,True,4582,90.0
experiment_1,Joint MD,12.0,302.0,reg_m1,reg_m2,0.17370065601061102,"[0.004034246059418714, 0.9959657539405814]",0.00039416956941121673,True,4582,90.0
experiment_1,Joint MD,12.0,272.0,reg_m1,reg_m2,0.17313062909055332,"[0.004319259519447444, 0.9956807404805524]",0.00039612308232349705,True,4582,90.0
experiment_1,Joint MD,22.0,122.0,reg_m1,reg_m2,0.14906655048146764,"[0.016351298823990362, 0.9836487011760097]",0.00044666945255530954,True,4582,90.0
experiment_1,Joint MD,32.0,32.0,reg_m1,reg_m2,0.23787522009423673,"[0.20982218411184256, 0.7901778158881575]",0.004114276720473623,True,4582,90.0
experiment_1,Joint MD,22.0,152.0,reg_m1,reg_m2,0.15441180110989183,"[0.013678673509778236, 0.9863213264902218]",0.00043675861324661894,True,4582,90.0
experiment_1,Joint MD,32.0,62.0,reg_m1,reg_m2,0.01760806874828269,"[0.08208053969058282, 0.9179194603094172]",0.0010583239773175074,True,4582,90.0
experiment_1,Joint MD,22.0,182.0,reg_m1,reg_m2,0.16025815164516694,"[0.010755498242140686, 0.9892445017578593]",0.0004160057006838056,True,4582,90.0
experiment_1,Joint MD,22.0,212.0,reg_m1,reg_m2,0.16595160342587637,"[0.007908772351785975, 0.992091227648214]",0.0004092183046101831,True,4582,90.0
experiment_1,Joint MD,32.0,2.0,reg_m1,reg_m2,0.13955296885030946,"[0.1606610584898789, 0.8393389415101211]",0.003468234549482244,True,4582,90.0
experiment_1,Joint MD,22.0,242.0,reg_m1,reg_m2,0.16803760731817005,"[0.006865770405639211, 0.9931342295943609]",0.00040393601241167946,True,4582,90.0
experiment_1,Joint MD,22.0,302.0,reg_m1,reg_m2,0.17417006756217665,"[0.003799540283635856, 0.9962004597163642]",0.000401252438289718,True,4582,90.0
experiment_1,Joint MD,32.0,122.0,reg_m1,reg_m2,0.15644387613709929,"[0.012662635996174483, 0.9873373640038254]",0.0005607284955646964,True,4582,90.0
experiment_1,Joint MD,32.0,92.0,reg_m1,reg_m2,0.16695000483407949,"[0.00740957164768444, 0.9925904283523156]",0.0007556187762643782,True,4582,90.0
experiment_1,Joint MD,22.0,272.0,reg_m1,reg_m2,0.1725337325796112,"[0.0046177077749185984, 0.9953822922250815]",0.0004065770923945111,True,4582,90.0
experiment_1,Joint MD,32.0,152.0,reg_m1,reg_m2,0.15696947671108225,"[0.012399835709183087, 0.987600164290817]",0.00045458595424868677,True,4582,90.0
experiment_1,Joint MD,32.0,182.0,reg_m1,reg_m2,0.162676539846486,"[0.009546304141481155, 0.9904536958585188]",0.0004266215877833129,True,4582,90.0
experiment_1,Joint MD,42.0,32.0,reg_m1,reg_m2,0.22112357235246805,"[0.2014463602409582, 0.7985536397590418]",0.004187144218342951,True,4582,90.0
experiment_1,Joint MD,42.0,62.0,reg_m1,reg_m2,0.11120915368321235,"[0.14648915090633038, 0.8535108490936697]",0.0013408386803375578,True,4582,90.0
experiment_1,Joint MD,32.0,212.0,reg_m1,reg_m2,0.1647751163926191,"[0.008497015868414566, 0.9915029841315853]",0.0004166472166372092,True,4582,90.0
experiment_1,Joint MD,32.0,242.0,reg_m1,reg_m2,0.1677134374241198,"[0.0070278553526642905, 0.9929721446473357]",0.00041558283232432183,True,4582,90.0
experiment_1,Joint MD,42.0,92.0,reg_m1,reg_m2,0.14142983430231829,"[0.020169656913565072, 0.979830343086435]",0.0008601223597007947,True,4582,90.0
experiment_1,Joint MD,32.0,272.0,reg_m1,reg_m2,0.1715344629538136,"[0.005117342587817352, 0.9948826574121826]",0.00040876219827204767,True,4582,90.0
experiment_1,Joint MD,32.0,302.0,reg_m1,reg_m2,0.17345842321505128,"[0.004155362457198571, 0.9958446375428015]",0.0004097820593290364,True,4582,90.0
experiment_1,Joint MD,42.0,122.0,reg_m1,reg_m2,0.16648264105841024,"[0.007643253535519011, 0.9923567464644809]",0.000693633524204867,True,4582,90.0
experiment_1,Joint MD,42.0,152.0,reg_m1,reg_m2,0.1618229039815431,"[0.009973122073952637, 0.9900268779260474]",0.000516872911591372,True,4582,90.0
experiment_1,Joint MD,42.0,182.0,reg_m1,reg_m2,0.16211282381830266,"[0.009828162155572858, 0.9901718378444272]",0.00044395373500452797,True,4582,90.0
experiment_1,Joint MD,52.0,62.0,reg_m1,reg_m2,0.207117009335497,"[0.19444307873247266, 0.8055569212675273]",0.0033484086739723595,True,4582,90.0
experiment_1,Joint MD,42.0,212.0,reg_m1,reg_m2,0.16460433831169757,"[0.008582404908875341, 0.9914175950911246]",0.0004110951922701505,True,4582,90.0
experiment_1,Joint MD,42.0,2.0,reg_m1,reg_m2,0.11243192253597961,"[0.147100535332714, 0.8528994646672861]",0.003477305202334392,True,4582,90.0
experiment_1,Joint MD,42.0,242.0,reg_m1,reg_m2,0.1694965799726223,"[0.006136284078413001, 0.993863715921587]",0.00041705459304965694,True,4582,90.0
experiment_1,Joint MD,52.0,32.0,reg_m1,reg_m2,0.1495025407297628,"[0.16563584442960558, 0.8343641555703945]",0.004080208061912554,True,4582,90.0
experiment_1,Joint MD,52.0,92.0,reg_m1,reg_m2,0.021990864593997433,"[0.07988914176772546, 0.9201108582322746]",0.0010568535862907785,True,4582,90.0
experiment_1,Joint MD,42.0,272.0,reg_m1,reg_m2,0.1697045421255992,"[0.006032303001924525, 0.9939676969980754]",0.0004139369969477058,True,4582,90.0
experiment_1,Joint MD,42.0,302.0,reg_m1,reg_m2,0.17237077213305024,"[0.004699187998199075, 0.995300812001801]",0.0004119789651996939,True,4582,90.0
experiment_1,Joint MD,52.0,152.0,reg_m1,reg_m2,0.16381634346535845,"[0.008976402332044903, 0.991023597667955]",0.0006142794313885949,True,4582,90.0
experiment_1,Joint MD,52.0,122.0,reg_m1,reg_m2,0.16912351222468047,"[0.006322817952383978, 0.9936771820476161]",0.0007672082402928851,True,4582,90.0
experiment_1,Joint MD,62.0,62.0,reg_m1,reg_m2,0.23537756987623346,"[0.20857335900284088, 0.7914266409971591]",0.0044438855129791885,True,4582,90.0
experiment_1,Joint MD,52.0,2.0,reg_m1,reg_m2,0.11259287129837214,"[0.14718100971391024, 0.8528189902860898]",0.003588612565389262,True,4582,90.0
experiment_1,Joint MD,52.0,212.0,reg_m1,reg_m2,0.16481962362952596,"[0.008474762249961246, 0.9915252377500389]",0.00042237615391419104,True,4582,90.0
experiment_1,Joint MD,62.0,92.0,reg_m1,reg_m2,0.06501655895982673,"[0.12339285354463748, 0.8766071464553624]",0.0012008747028130684,True,4582,90.0
experiment_1,Joint MD,52.0,182.0,reg_m1,reg_m2,0.1651151333210231,"[0.00832700740421269, 0.9916729925957875]",0.0004924485500187493,True,4582,90.0
experiment_1,Joint MD,62.0,32.0,reg_m1,reg_m2,0.13897364098197365,"[0.16037139455571095, 0.839628605444289]",0.004145991491509869,True,4582,90.0
experiment_1,Joint MD,52.0,242.0,reg_m1,reg_m2,0.16868899842653529,"[0.0065400748514565735, 0.9934599251485435]",0.00042739640026283684,True,4582,90.0
experiment_1,Joint MD,62.0,122.0,reg_m1,reg_m2,0.1118680991636263,"[0.034950524482911, 0.965049475517089]",0.0009002053426689693,True,4582,90.0
experiment_1,Joint MD,62.0,152.0,reg_m1,reg_m2,0.16726820552935323,"[0.007250471300047566, 0.9927495286999525]",0.0007109160724034437,True,4582,90.0
experiment_1,Joint MD,52.0,272.0,reg_m1,reg_m2,0.1703914807019345,"[0.005688833713756871, 0.994311166286243]",0.00042529061410713124,True,4582,90.0
experiment_1,Joint MD,52.0,302.0,reg_m1,reg_m2,0.17128190280339467,"[0.005243622663026859, 0.9947563773369732]",0.00041946921388606533,True,4582,90.0
experiment_1,Joint MD,72.0,62.0,reg_m1,reg_m2,0.23216081935805596,"[0.20696498374375213, 0.7930350162562478]",0.004597886609266593,True,4582,90.0
experiment_1,Joint MD,72.0,92.0,reg_m1,reg_m2,0.1723872988704279,"[0.17707822349993815, 0.8229217765000619]",0.0019953145924901734,True,4582,90.0
experiment_1,Joint MD,62.0,182.0,reg_m1,reg_m2,0.1690439516246589,"[0.0063625982523947255, 0.9936374017476053]",0.0006154006878823877,True,4582,90.0
experiment_1,Joint MD,72.0,122.0,reg_m1,reg_m2,0.023496866180959114,"[0.07913614097424462, 0.9208638590257554]",0.0010480149097579293,True,4582,90.0
experiment_1,Joint MD,62.0,212.0,reg_m1,reg_m2,0.16721230848846463,"[0.007278419820491871, 0.9927215801795082]",0.00047184207304813236,True,4582,90.0
experiment_1,Joint MD,62.0,242.0,reg_m1,reg_m2,0.16756954985250522,"[0.0070997991384716295, 0.9929002008615285]",0.00042773672223681534,True,4582,90.0
experiment_1,Joint MD,62.0,2.0,reg_m1,reg_m2,0.10793397438728974,"[0.144851561258369, 0.8551484387416309]",0.003675236406893407,True,4582,90.0
experiment_1,Joint MD,62.0,272.0,reg_m1,reg_m2,0.16953858941774053,"[0.006115279355853928, 0.9938847206441461]",0.00042560014265512734,True,4582,90.0
experiment_1,Joint MD,72.0,32.0,reg_m1,reg_m2,0.12989454791924526,"[0.1558318480243468, 0.8441681519756532]",0.004202495405501355,True,4582,90.0
experiment_1,Joint MD,62.0,302.0,reg_m1,reg_m2,0.17120958025211905,"[0.005279783938664598, 0.9947202160613353]",0.0004291110180753635,True,4582,90.0
experiment_1,Joint MD,72.0,152.0,reg_m1,reg_m2,0.1648275707947584,"[0.008470788667344981, 0.991529211332655]",0.0008268853622236931,True,4582,90.0
experiment_1,Joint MD,72.0,182.0,reg_m1,reg_m2,0.1696628352399867,"[0.006053156444730811, 0.9939468435552692]",0.000684149883875663,True,4582,90.0
experiment_1,Joint MD,82.0,92.0,reg_m1,reg_m2,0.21230149008839908,"[0.19703531910892372, 0.8029646808910763]",0.003745372382306304,True,4582,90.0
experiment_1,Joint MD,72.0,242.0,reg_m1,reg_m2,0.1654476679524123,"[0.008160740088517937, 0.9918392599114819]",0.00043262720946909847,True,4582,90.0
experiment_1,Joint MD,82.0,62.0,reg_m1,reg_m2,0.20242773000095934,"[0.19209843906520382, 0.8079015609347961]",0.004589440022101181,True,4582,90.0
experiment_1,Joint MD,72.0,272.0,reg_m1,reg_m2,0.1699078993217894,"[0.005930624403829509, 0.9940693755961706]",0.0004323653807307145,True,4582,90.0
experiment_1,Joint MD,72.0,212.0,reg_m1,reg_m2,0.16978948324581192,"[0.00598983244181825, 0.9940101675581818]",0.0005833223514226718,True,4582,90.0
experiment_1,Joint MD,82.0,122.0,reg_m1,reg_m2,0.03731126945871366,"[0.109540208794081, 0.890459791205919]",0.0011445164079212933,True,4582,90.0
experiment_1,Joint MD,72.0,2.0,reg_m1,reg_m2,0.10834912984477454,"[0.14505913898711145, 0.8549408610128886]",0.0037733498771809685,True,4582,90.0
experiment_1,Joint MD,72.0,302.0,reg_m1,reg_m2,0.17084452307624787,"[0.005462312526600234, 0.9945376874733998]",0.000426961680725568,True,4582,90.0
experiment_1,Joint MD,82.0,32.0,reg_m1,reg_m2,0.1225959193042869,"[0.1521825337168676, 0.8478174662831324]",0.004254453102176335,True,4582,90.0
experiment_1,Joint MD,82.0,182.0,reg_m1,reg_m2,0.1650543710936375,"[0.008357388517905386, 0.9916426114820945]",0.0007626114963867404,True,4582,90.0
experiment_1,Joint MD,82.0,152.0,reg_m1,reg_m2,0.11040224878166625,"[0.035683449673891046, 0.964316550326109]",0.0009346353252155198,True,4582,90.0
experiment_1,Joint MD,92.0,92.0,reg_m1,reg_m2,0.22936399034749286,"[0.20556656923847058, 0.7944334307615294]",0.004649995878005036,True,4582,90.0
experiment_1,Joint MD,82.0,272.0,reg_m1,reg_m2,0.16942305745462927,"[0.006173045337409592, 0.9938269546625905]",0.0004407964157454807,True,4582,90.0
experiment_1,Joint MD,92.0,122.0,reg_m1,reg_m2,0.10947921231475402,"[0.14562418022210113, 0.8543758197778988]",0.0013505014107647228,True,4582,90.0
experiment_1,Joint MD,82.0,212.0,reg_m1,reg_m2,0.1723147582434049,"[0.004727194943021684, 0.9952728050569782]",0.0006754781399343523,True,4582,90.0
experiment_1,Joint MD,92.0,62.0,reg_m1,reg_m2,0.16454302561164028,"[0.17315608687054432, 0.8268439131294557]",0.004580888244507718,True,4582,90.0
experiment_1,Joint MD,82.0,242.0,reg_m1,reg_m2,0.17021173253436578,"[0.005778707797541234, 0.9942212922024587]",0.0005364649464441561,True,4582,90.0
experiment_1,Joint MD,92.0,152.0,reg_m1,reg_m2,0.025568800769876818,"[0.07810017367978579, 0.9218998263202143]",0.001100678879801156,True,4582,90.0
experiment_1,Joint MD,92.0,182.0,reg_m1,reg_m2,0.1256040560770597,"[0.028082546026194304, 0.9719174539738057]",0.0008756545150288695,True,4582,90.0
experiment_1,Joint MD,82.0,302.0,reg_m1,reg_m2,0.17058714282437942,"[0.005591002652534466, 0.9944089973474656]",0.0004318071460744935,True,4582,90.0
experiment_1,Joint MD,82.0,2.0,reg_m1,reg_m2,0.10596942795073239,"[0.14386928804009036, 0.8561307119599096]",0.0038610947352960383,True,4582,90.0
experiment_1,Joint MD,92.0,32.0,reg_m1,reg_m2,0.11805715605289266,"[0.14991315209117048, 0.8500868479088295]",0.004299689582525785,True,4582,90.0
experiment_1,Joint MD,92.0,272.0,reg_m1,reg_m2,0.165854463561037,"[0.007957342284205688, 0.9920426577157944]",0.0004456946743641522,True,4582,90.0
experiment_1,Joint MD,92.0,212.0,reg_m1,reg_m2,0.1708255131034378,"[0.0054718175130052575, 0.9945281824869947]",0.0007260044129436923,True,4582,90.0
experiment_1,Joint MD,102.0,92.0,reg_m1,reg_m2,0.22570579223718218,"[0.20373747018331528, 0.7962625298166848]",0.004758000665882368,True,4582,90.0
experiment_1,Joint MD,102.0,122.0,reg_m1,reg_m2,0.1691732219604626,"[0.17547118504495543, 0.8245288149550445]",0.0024426566537064376,True,4582,90.0
experiment_1,Joint MD,102.0,62.0,reg_m1,reg_m2,0.1612525671297517,"[0.17151085762959997, 0.8284891423704]",0.004621603812000361,True,4582,90.0
experiment_1,Joint MD,102.0,152.0,reg_m1,reg_m2,0.031619805106453125,"[0.10669447661795073, 0.8933055233820493]",0.001148627962546543,True,4582,90.0
experiment_1,Joint MD,102.0,182.0,reg_m1,reg_m2,0.06734916786261233,"[0.05720999013341801, 0.942790009866582]",0.0010146236886088833,True,4582,90.0
experiment_1,Joint MD,92.0,302.0,reg_m1,reg_m2,0.1708867194901298,"[0.005441214319659275, 0.9945587856803407]",0.00043569224576500806,True,4582,90.0
experiment_1,Joint MD,92.0,242.0,reg_m1,reg_m2,0.17213753735087878,"[0.004815805389284705, 0.9951841946107152]",0.0006575620616464111,True,4582,90.0
experiment_1,Joint MD,102.0,32.0,reg_m1,reg_m2,0.1241250285559998,"[0.15294708834272405, 0.8470529116572759]",0.004384923069067526,True,4582,90.0
experiment_1,Joint MD,92.0,2.0,reg_m1,reg_m2,0.10721564745526821,"[0.1444923977923583, 0.8555076022076418]",0.0039517171259041296,True,4582,90.0
experiment_1,Joint MD,102.0,212.0,reg_m1,reg_m2,0.15479781305207885,"[0.013485667538684729, 0.9865143324613153]",0.0008057508501556371,True,4582,90.0
experiment_1,Joint MD,102.0,2.0,reg_m1,reg_m2,0.11156885073214168,"[0.14666899943079498, 0.853331000569205]",0.004044292919064578,True,4582,90.0
experiment_1,Joint MD,102.0,272.0,reg_m1,reg_m2,0.17175299090536755,"[0.005008078612040452, 0.9949919213879597]",0.0005986691938297212,True,4582,90.0
experiment_1,Joint MD,102.0,242.0,reg_m1,reg_m2,0.17360964418483157,"[0.004079751972308389, 0.9959202480276916]",0.0007039123853903481,True,4582,90.0
experiment_1,Joint MD,102.0,302.0,reg_m1,reg_m2,0.17037177192026695,"[0.005698688104590655, 0.9943013118954093]",0.00047861748032166165,True,4582,90.0
experiment_1,Simple WS,0.05,,learning_rate,,0.02345030593759706,"[0.07915942109592561, 0.9208405789040743]",0.028578090452434778,True,4582,90.0
