experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success,features_used,target_mass_pct
experiment_8,Joint MD,52.0,212.0,reg_m1,reg_m2,1.1598680485599118,"[0.9501340242799559, 0.049865975720044156]",0.002659615060601548,True,5444,90.0
experiment_8,Joint MD,62.0,32.0,reg_m1,reg_m2,0.3033384733448499,"[0.5218692366724249, 0.47813076332757504]",0.008976182774032173,True,5444,90.0
experiment_8,Joint MD,62.0,62.0,reg_m1,reg_m2,0.3080523273753342,"[0.5242261636876671, 0.4757738363123329]",0.008045850095043015,True,5444,90.0
experiment_8,Joint MD,52.0,2.0,reg_m1,reg_m2,0.29361935027240316,"[0.5170096751362016, 0.48299032486379845]",0.007668553820945814,True,5444,90.0
experiment_8,Joint MD,52.0,302.0,reg_m1,reg_m2,1.1152926099155303,"[0.927846304957765, 0.0721536950422349]",0.0027684609594529263,True,5444,90.0
experiment_8,Joint MD,52.0,122.0,reg_m1,reg_m2,0.9874672307878231,"[0.8639336153939114, 0.13606638460608847]",0.0027062197900652152,True,5444,90.0
experiment_8,Joint MD,62.0,92.0,reg_m1,reg_m2,0.42087909790877315,"[0.5806395489543865, 0.4193604510456134]",0.003569688220490258,True,5444,90.0
experiment_8,Joint MD,62.0,212.0,reg_m1,reg_m2,1.1875192307432716,"[0.9639596153716358, 0.036040384628364126]",0.002621202369395721,True,5444,90.0
experiment_8,Joint MD,62.0,122.0,reg_m1,reg_m2,0.7298602903698115,"[0.7351301451849057, 0.26486985481509434]",0.003083045579623793,True,5444,90.0
experiment_8,Joint MD,72.0,62.0,reg_m1,reg_m2,0.3059572829514334,"[0.5231786414757167, 0.47682135852428337]",0.009340970625908654,True,5444,90.0
experiment_8,Joint MD,62.0,242.0,reg_m1,reg_m2,1.1619026999567343,"[0.951151349978367, 0.04884865002163291]",0.0026817230352213068,True,5444,90.0
experiment_8,Joint MD,72.0,92.0,reg_m1,reg_m2,0.337835838109551,"[0.5391179190547755, 0.46088208094522454]",0.004368342028800094,True,5444,90.0
experiment_8,Joint MD,62.0,302.0,reg_m1,reg_m2,1.1187079953516572,"[0.9295539976758286, 0.07044600232417143]",0.0027233854354888954,True,5444,90.0
experiment_8,Joint MD,72.0,32.0,reg_m1,reg_m2,0.2998161079541465,"[0.5201080539770732, 0.47989194602292673]",0.009163346770877785,True,5444,90.0
experiment_8,Joint MD,62.0,272.0,reg_m1,reg_m2,1.138315206468243,"[0.9393576032341214, 0.06064239676587855]",0.002724224090845396,True,5444,90.0
experiment_8,Joint MD,62.0,2.0,reg_m1,reg_m2,0.29343139469525187,"[0.5169156973476259, 0.48308430265237406]",0.007874587419874785,True,5444,90.0
experiment_8,Joint MD,62.0,152.0,reg_m1,reg_m2,1.0628850218483519,"[0.9016425109241759, 0.09835748907582413]",0.0027353720953106004,True,5444,90.0
experiment_8,Joint MD,62.0,182.0,reg_m1,reg_m2,1.2209065668776613,"[0.9806532834388306, 0.019346716561169337]",0.0025377600440171857,True,5444,90.0
experiment_8,Joint MD,72.0,122.0,reg_m1,reg_m2,0.5596382345109303,"[0.6500191172554651, 0.3499808827445348]",0.0035543968043596852,True,5444,90.0
experiment_8,Joint MD,72.0,212.0,reg_m1,reg_m2,1.208817885501095,"[0.9746089427505474, 0.02539105724945262]",0.0025777357298659245,True,5444,90.0
experiment_8,Joint MD,72.0,152.0,reg_m1,reg_m2,0.8238760066817254,"[0.7821380033408627, 0.21786199665913733]",0.0031486838971737565,True,5444,90.0
experiment_8,Joint MD,72.0,242.0,reg_m1,reg_m2,1.1896046533653863,"[0.965002326682693, 0.034997673317306834]",0.002644332873258428,True,5444,90.0
experiment_8,Joint MD,82.0,92.0,reg_m1,reg_m2,0.31497085586115625,"[0.5276854279305782, 0.47231457206942196]",0.005548457152189541,True,5444,90.0
experiment_8,Joint MD,72.0,302.0,reg_m1,reg_m2,1.1376253679283157,"[0.9390126839641578, 0.06098731603584228]",0.0027469882444064947,True,5444,90.0
experiment_8,Joint MD,82.0,62.0,reg_m1,reg_m2,0.3043134030607581,"[0.522356701530379, 0.477643298469621]",0.009426683109064055,True,5444,90.0
experiment_8,Joint MD,72.0,182.0,reg_m1,reg_m2,1.1064481078424058,"[0.9234240539212029, 0.07657594607879711]",0.002813336194310113,True,5444,90.0
experiment_8,Joint MD,72.0,272.0,reg_m1,reg_m2,1.1729404682760438,"[0.9566702341380219, 0.04332976586197819]",0.0027223318342091056,True,5444,90.0
experiment_8,Joint MD,72.0,2.0,reg_m1,reg_m2,0.29398948021007093,"[0.5171947401050354, 0.48280525989496453]",0.008063439203142432,True,5444,90.0
experiment_8,Joint MD,82.0,122.0,reg_m1,reg_m2,0.4432732834845498,"[0.5918366417422749, 0.40816335825772515]",0.003873063444130644,True,5444,90.0
experiment_8,Joint MD,82.0,32.0,reg_m1,reg_m2,0.30147464612346764,"[0.5209373230617338, 0.4790626769382662]",0.008965380972261669,True,5444,90.0
experiment_8,Joint MD,82.0,182.0,reg_m1,reg_m2,0.8706567062742998,"[0.8055283531371499, 0.19447164686285018]",0.0033586621747659596,True,5444,90.0
experiment_8,Joint MD,82.0,152.0,reg_m1,reg_m2,0.6865893039632951,"[0.7134946519816475, 0.2865053480183525]",0.0032723642376874156,True,5444,90.0
experiment_8,Joint MD,82.0,272.0,reg_m1,reg_m2,1.1937550348001156,"[0.9670775174000578, 0.03292248259994223]",0.002680686365402024,True,5444,90.0
experiment_8,Joint MD,92.0,62.0,reg_m1,reg_m2,0.30493811597905285,"[0.5226690579895263, 0.47733094201047355]",0.009689526863770576,True,5444,90.0
experiment_8,Joint MD,82.0,302.0,reg_m1,reg_m2,1.1737010596655733,"[0.9570505298327865, 0.04294947016721337]",0.0027224929336889317,True,5444,90.0
experiment_8,Joint MD,82.0,212.0,reg_m1,reg_m2,1.1741997997438818,"[0.9572998998719409, 0.04270010012805914]",0.002744881368393699,True,5444,90.0
experiment_8,Joint MD,82.0,242.0,reg_m1,reg_m2,1.2175885219981648,"[0.9789942609990824, 0.021005739000917616]",0.0026182055832950626,True,5444,90.0
experiment_8,Joint MD,92.0,92.0,reg_m1,reg_m2,0.3059894697102748,"[0.5231947348551373, 0.4768052651448626]",0.008312130327294545,True,5444,90.0
experiment_8,Joint MD,92.0,122.0,reg_m1,reg_m2,0.36746236905361784,"[0.5539311845268089, 0.4460688154731911]",0.004057910823192091,True,5444,90.0
experiment_8,Joint MD,92.0,32.0,reg_m1,reg_m2,0.2995451215516427,"[0.5199725607758213, 0.4800274392241787]",0.008991615266902928,True,5444,90.0
experiment_8,Joint MD,82.0,2.0,reg_m1,reg_m2,0.29440647543477516,"[0.5174032377173876, 0.4825967622826125]",0.008212138205542457,True,5444,90.0
experiment_8,Joint MD,92.0,152.0,reg_m1,reg_m2,0.559452053262179,"[0.6499260266310894, 0.35007397336891055]",0.0036500631121994965,True,5444,90.0
experiment_8,Joint MD,92.0,182.0,reg_m1,reg_m2,0.7671636931865888,"[0.7537818465932944, 0.2462181534067056]",0.003332596311485578,True,5444,90.0
experiment_8,Joint MD,92.0,302.0,reg_m1,reg_m2,1.1972813787668108,"[0.9688406893834054, 0.03115931061659459]",0.00270643822937119,True,5444,90.0
experiment_8,Joint MD,92.0,212.0,reg_m1,reg_m2,0.9738301472704836,"[0.8571150736352418, 0.14288492636475825]",0.0031231483218814617,True,5444,90.0
experiment_8,Joint MD,92.0,272.0,reg_m1,reg_m2,1.222519021948516,"[0.981459510974258, 0.018540489025742034]",0.002659754072863695,True,5444,90.0
experiment_8,Joint MD,102.0,92.0,reg_m1,reg_m2,0.30697052810965403,"[0.523685264054827, 0.476314735945173]",0.009544353775248359,True,5444,90.0
experiment_8,Joint MD,92.0,242.0,reg_m1,reg_m2,1.2016925048325788,"[0.9710462524162894, 0.028953747583710564]",0.002723593007967249,True,5444,90.0
experiment_8,Joint MD,102.0,122.0,reg_m1,reg_m2,0.324992715987777,"[0.5326963579938885, 0.4673036420061115]",0.00466211928483864,True,5444,90.0
experiment_8,Joint MD,102.0,62.0,reg_m1,reg_m2,0.3077021903688925,"[0.5240510951844463, 0.4759489048155538]",0.009532235666166127,True,5444,90.0
experiment_8,Joint MD,102.0,152.0,reg_m1,reg_m2,0.45040368048300006,"[0.5954018402415, 0.4045981597585]",0.003990413347768131,True,5444,90.0
experiment_8,Joint MD,92.0,2.0,reg_m1,reg_m2,0.2942261398655954,"[0.5173130699327977, 0.4826869300672023]",0.008377935596309175,True,5444,90.0
experiment_8,Joint MD,102.0,32.0,reg_m1,reg_m2,0.29733615820225845,"[0.5188680791011292, 0.4811319208988708]",0.009078997876113343,True,5444,90.0
experiment_8,Joint MD,102.0,272.0,reg_m1,reg_m2,1.1855245641250818,"[0.9629622820625409, 0.03703771793745926]",0.0028043053157099655,True,5444,90.0
experiment_8,Joint MD,102.0,212.0,reg_m1,reg_m2,0.8033919682102285,"[0.7718959841051143, 0.2281040158948858]",0.0034866856733842323,True,5444,90.0
experiment_8,Joint MD,102.0,242.0,reg_m1,reg_m2,1.0489527303640631,"[0.8946763651820315, 0.1053236348179685]",0.0030739898764770212,True,5444,90.0
experiment_8,Joint MD,102.0,182.0,reg_m1,reg_m2,0.660492833512957,"[0.7004464167564785, 0.29955358324352155]",0.003405278828136552,True,5444,90.0
experiment_8,Joint MD,102.0,302.0,reg_m1,reg_m2,1.2144891622334586,"[0.9774445811167293, 0.02255541888327073]",0.002713684058286037,True,5444,90.0
experiment_8,Joint MD,102.0,2.0,reg_m1,reg_m2,0.2948447868418122,"[0.5176223934209061, 0.48237760657909395]",0.008524125680902443,True,5444,90.0
experiment_8,Simple WS,0.05,,learning_rate,,0.06680660405156302,"[0.3367966979742184, 0.6632033020257815]",0.1669828980836914,True,5444,90.0
