experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success
experiment_6,Joint MD,305.0,305.0,reg_m1,reg_m2,0.07820015871735636,"[0.42560007935867816, 0.5743999206413218]",0.39138930997608506,True
experiment_6,Joint MD,267.5,42.5,reg_m1,reg_m2,0.03643837983238574,"[0.36828081008380714, 0.6317191899161929]",0.3986861014381233,True
experiment_6,Joint MD,305.0,267.5,reg_m1,reg_m2,0.012357446500773694,"[0.38032127674961314, 0.6196787232503869]",0.39528315145623416,True
experiment_6,Joint MD,305.0,117.5,reg_m1,reg_m2,0.04081853271067215,"[0.3660907336446639, 0.6339092663553361]",0.39890545431190494,True
experiment_6,Joint MD,305.0,42.5,reg_m1,reg_m2,0.03374528970577956,"[0.3696273551471102, 0.6303726448528898]",0.3987752700213264,True
experiment_6,Joint MD,305.0,192.5,reg_m1,reg_m2,0.04325116225010567,"[0.3648744188749472, 0.6351255811250529]",0.3989029518198317,True
experiment_6,Joint MD,305.0,155.0,reg_m1,reg_m2,0.04419847122069043,"[0.3644007643896548, 0.6355992356103453]",0.3989743881270568,True
experiment_6,Joint MD,305.0,230.0,reg_m1,reg_m2,0.04808584978931213,"[0.36245707510534386, 0.637542924894656]",0.39810239455034174,True
experiment_6,Joint MD,305.0,80.0,reg_m1,reg_m2,0.041712627496483634,"[0.3656436862517582, 0.6343563137482419]",0.39886115364014985,True
experiment_6,Joint MD,267.5,5.0,reg_m1,reg_m2,0.020069203459620044,"[0.37646539827018993, 0.62353460172981]",0.398638261193906,True
experiment_6,Joint MD,305.0,5.0,reg_m1,reg_m2,0.0204565470925418,"[0.3762717264537291, 0.6237282735462709]",0.3986611932117933,True
experiment_6,Simple WS,0.05,,learning_rate,,0.015467052008247273,"[0.3787664739958763, 0.6212335260041236]",1.7705072873749754,True
